DATE,TIME,実績(万kW),DATETIME
2021/6/17,15:00,763,2021-06-17 15:00:00
2021/6/17,16:00,765,2021-06-17 16:00:00
2021/6/17,17:00,721,2021-06-17 17:00:00
2021/6/17,18:00,696,2021-06-17 18:00:00
2021/6/17,19:00,679,2021-06-17 19:00:00
2021/6/17,20:00,650,2021-06-17 20:00:00
2021/6/17,21:00,621,2021-06-17 21:00:00
2021/6/17,22:00,580,2021-06-17 22:00:00
2021/6/17,23:00,558,2021-06-17 23:00:00
2021/6/18,0:00,538,2021-06-18 0:00:00
2021/6/18,1:00,524,2021-06-18 1:00:00
2021/6/18,2:00,540,2021-06-18 2:00:00
2021/6/18,3:00,587,2021-06-18 3:00:00
2021/6/18,4:00,613,2021-06-18 4:00:00
2021/6/18,5:00,614,2021-06-18 5:00:00
2021/6/18,6:00,605,2021-06-18 6:00:00
2021/6/18,7:00,622,2021-06-18 7:00:00
2021/6/18,8:00,701,2021-06-18 8:00:00
2021/6/18,9:00,752,2021-06-18 9:00:00
2021/6/18,10:00,756,2021-06-18 10:00:00
2021/6/18,11:00,745,2021-06-18 11:00:00
2021/6/18,12:00,704,2021-06-18 12:00:00
2021/6/18,13:00,738,2021-06-18 13:00:00
2021/6/18,14:00,740,2021-06-18 14:00:00
2021/6/18,15:00,720,2021-06-18 15:00:00
2021/6/18,16:00,720,2021-06-18 16:00:00
2021/6/18,17:00,689,2021-06-18 17:00:00
2021/6/18,18:00,675,2021-06-18 18:00:00
2021/6/18,19:00,647,2021-06-18 19:00:00
2021/6/18,20:00,616,2021-06-18 20:00:00
2021/6/18,21:00,591,2021-06-18 21:00:00
2021/6/18,22:00,569,2021-06-18 22:00:00
2021/6/18,23:00,554,2021-06-18 23:00:00
2021/6/19,0:00,541,2021-06-19 0:00:00
2021/6/19,1:00,519,2021-06-19 1:00:00
2021/6/19,2:00,536,2021-06-19 2:00:00
2021/6/19,3:00,569,2021-06-19 3:00:00
2021/6/19,4:00,588,2021-06-19 4:00:00
2021/6/19,5:00,575,2021-06-19 5:00:00
2021/6/19,6:00,555,2021-06-19 6:00:00
2021/6/19,7:00,546,2021-06-19 7:00:00
2021/6/19,8:00,576,2021-06-19 8:00:00
2021/6/19,9:00,610,2021-06-19 9:00:00
2021/6/19,10:00,596,2021-06-19 10:00:00
2021/6/19,11:00,614,2021-06-19 11:00:00
2021/6/19,12:00,609,2021-06-19 12:00:00
2021/6/19,13:00,636,2021-06-19 13:00:00
2021/6/19,14:00,644,2021-06-19 14:00:00
2021/6/19,15:00,637,2021-06-19 15:00:00
2021/6/19,16:00,621,2021-06-19 16:00:00
2021/6/19,17:00,603,2021-06-19 17:00:00
2021/6/19,18:00,612,2021-06-19 18:00:00
2021/6/19,19:00,614,2021-06-19 19:00:00
2021/6/19,20:00,588,2021-06-19 20:00:00
2021/6/19,21:00,562,2021-06-19 21:00:00
2021/6/19,22:00,536,2021-06-19 22:00:00
2021/6/19,23:00,517,2021-06-19 23:00:00
2021/6/20,0:00,498,2021-06-20 0:00:00
2021/6/20,1:00,486,2021-06-20 1:00:00
2021/6/20,2:00,493,2021-06-20 2:00:00
2021/6/20,3:00,536,2021-06-20 3:00:00
2021/6/20,4:00,557,2021-06-20 4:00:00
2021/6/20,5:00,542,2021-06-20 5:00:00
2021/6/20,6:00,510,2021-06-20 6:00:00
2021/6/20,7:00,501,2021-06-20 7:00:00
2021/6/20,8:00,534,2021-06-20 8:00:00
2021/6/20,9:00,560,2021-06-20 9:00:00
2021/6/20,10:00,576,2021-06-20 10:00:00
2021/6/20,11:00,593,2021-06-20 11:00:00
2021/6/20,12:00,596,2021-06-20 12:00:00
2021/6/20,13:00,591,2021-06-20 13:00:00
2021/6/20,14:00,576,2021-06-20 14:00:00
2021/6/20,15:00,593,2021-06-20 15:00:00
2021/6/20,16:00,581,2021-06-20 16:00:00
2021/6/20,17:00,591,2021-06-20 17:00:00
2021/6/20,18:00,608,2021-06-20 18:00:00
2021/6/20,19:00,609,2021-06-20 19:00:00
2021/6/20,20:00,594,2021-06-20 20:00:00
2021/6/20,21:00,568,2021-06-20 21:00:00
2021/6/20,22:00,534,2021-06-20 22:00:00
2021/6/20,23:00,510,2021-06-20 23:00:00
2021/6/21,0:00,488,2021-06-21 0:00:00
2021/6/21,1:00,474,2021-06-21 1:00:00
2021/6/21,2:00,496,2021-06-21 2:00:00
2021/6/21,3:00,541,2021-06-21 3:00:00
2021/6/21,4:00,561,2021-06-21 4:00:00
2021/6/21,5:00,564,2021-06-21 5:00:00
2021/6/21,6:00,563,2021-06-21 6:00:00
2021/6/21,7:00,569,2021-06-21 7:00:00
2021/6/21,8:00,648,2021-06-21 8:00:00
2021/6/21,9:00,724,2021-06-21 9:00:00
2021/6/21,10:00,761,2021-06-21 10:00:00
2021/6/21,11:00,777,2021-06-21 11:00:00
2021/6/21,12:00,761,2021-06-21 12:00:00
2021/6/21,13:00,811,2021-06-21 13:00:00
2021/6/21,14:00,818,2021-06-21 14:00:00
2021/6/21,15:00,798,2021-06-21 15:00:00
2021/6/21,16:00,788,2021-06-21 16:00:00
2021/6/21,17:00,752,2021-06-21 17:00:00
2021/6/21,18:00,725,2021-06-21 18:00:00
2021/6/21,19:00,692,2021-06-21 19:00:00
2021/6/21,20:00,666,2021-06-21 20:00:00
2021/6/21,21:00,636,2021-06-21 21:00:00
2021/6/21,22:00,609,2021-06-21 22:00:00
2021/6/21,23:00,589,2021-06-21 23:00:00
2021/6/22,0:00,557,2021-06-22 0:00:00
2021/6/22,1:00,537,2021-06-22 1:00:00
2021/6/22,2:00,558,2021-06-22 2:00:00
2021/6/22,3:00,596,2021-06-22 3:00:00
2021/6/22,4:00,616,2021-06-22 4:00:00
2021/6/22,5:00,611,2021-06-22 5:00:00
2021/6/22,6:00,608,2021-06-22 6:00:00
2021/6/22,7:00,610,2021-06-22 7:00:00
2021/6/22,8:00,694,2021-06-22 8:00:00
2021/6/22,9:00,749,2021-06-22 9:00:00
2021/6/22,10:00,754,2021-06-22 10:00:00
2021/6/22,11:00,763,2021-06-22 11:00:00
2021/6/22,12:00,742,2021-06-22 12:00:00
2021/6/22,13:00,790,2021-06-22 13:00:00
2021/6/22,14:00,803,2021-06-22 14:00:00
2021/6/22,15:00,783,2021-06-22 15:00:00
2021/6/22,16:00,780,2021-06-22 16:00:00
2021/6/22,17:00,745,2021-06-22 17:00:00
2021/6/22,18:00,720,2021-06-22 18:00:00
2021/6/22,19:00,692,2021-06-22 19:00:00
2021/6/22,20:00,665,2021-06-22 20:00:00
2021/6/22,21:00,628,2021-06-22 21:00:00
2021/6/22,22:00,599,2021-06-22 22:00:00
2021/6/22,23:00,584,2021-06-22 23:00:00
2021/6/23,0:00,549,2021-06-23 0:00:00
2021/6/23,1:00,537,2021-06-23 1:00:00
2021/6/23,2:00,548,2021-06-23 2:00:00
2021/6/23,3:00,586,2021-06-23 3:00:00
2021/6/23,4:00,609,2021-06-23 4:00:00
2021/6/23,5:00,606,2021-06-23 5:00:00
2021/6/23,6:00,599,2021-06-23 6:00:00
2021/6/23,7:00,616,2021-06-23 7:00:00
2021/6/23,8:00,695,2021-06-23 8:00:00
2021/6/23,9:00,761,2021-06-23 9:00:00
2021/6/23,10:00,784,2021-06-23 10:00:00
2021/6/23,11:00,805,2021-06-23 11:00:00
2021/6/23,12:00,772,2021-06-23 12:00:00
2021/6/23,13:00,815,2021-06-23 13:00:00
2021/6/23,14:00,790,2021-06-23 14:00:00
2021/6/23,15:00,795,2021-06-23 15:00:00
2021/6/23,16:00,788,2021-06-23 16:00:00
2021/6/23,17:00,741,2021-06-23 17:00:00
2021/6/23,18:00,710,2021-06-23 18:00:00
2021/6/23,19:00,688,2021-06-23 19:00:00
2021/6/23,20:00,659,2021-06-23 20:00:00
2021/6/23,21:00,623,2021-06-23 21:00:00
2021/6/23,22:00,599,2021-06-23 22:00:00
2021/6/23,23:00,578,2021-06-23 23:00:00
2021/6/24,0:00,545,2021-06-24 0:00:00
2021/6/24,1:00,533,2021-06-24 1:00:00
2021/6/24,2:00,549,2021-06-24 2:00:00
2021/6/24,3:00,588,2021-06-24 3:00:00
2021/6/24,4:00,613,2021-06-24 4:00:00
2021/6/24,5:00,613,2021-06-24 5:00:00
2021/6/24,6:00,594,2021-06-24 6:00:00
2021/6/24,7:00,615,2021-06-24 7:00:00
2021/6/24,8:00,690,2021-06-24 8:00:00
2021/6/24,9:00,757,2021-06-24 9:00:00
2021/6/24,10:00,773,2021-06-24 10:00:00
2021/6/24,11:00,789,2021-06-24 11:00:00
2021/6/24,12:00,768,2021-06-24 12:00:00
2021/6/24,13:00,817,2021-06-24 13:00:00
2021/6/24,14:00,820,2021-06-24 14:00:00
2021/6/24,15:00,805,2021-06-24 15:00:00
2021/6/24,16:00,790,2021-06-24 16:00:00
2021/6/24,17:00,754,2021-06-24 17:00:00
2021/6/24,18:00,723,2021-06-24 18:00:00
2021/6/24,19:00,698,2021-06-24 19:00:00
2021/6/24,20:00,666,2021-06-24 20:00:00
2021/6/24,21:00,636,2021-06-24 21:00:00
2021/6/24,22:00,607,2021-06-24 22:00:00
2021/6/24,23:00,586,2021-06-24 23:00:00
2021/6/25,0:00,552,2021-06-25 0:00:00
2021/6/25,1:00,532,2021-06-25 1:00:00
2021/6/25,2:00,550,2021-06-25 2:00:00
2021/6/25,3:00,588,2021-06-25 3:00:00
2021/6/25,4:00,610,2021-06-25 4:00:00
2021/6/25,5:00,612,2021-06-25 5:00:00
2021/6/25,6:00,592,2021-06-25 6:00:00
2021/6/25,7:00,612,2021-06-25 7:00:00
2021/6/25,8:00,698,2021-06-25 8:00:00
2021/6/25,9:00,753,2021-06-25 9:00:00
2021/6/25,10:00,782,2021-06-25 10:00:00
2021/6/25,11:00,809,2021-06-25 11:00:00
2021/6/25,12:00,776,2021-06-25 12:00:00
2021/6/25,13:00,819,2021-06-25 13:00:00
2021/6/25,14:00,829,2021-06-25 14:00:00
2021/6/25,15:00,809,2021-06-25 15:00:00
2021/6/25,16:00,788,2021-06-25 16:00:00
2021/6/25,17:00,746,2021-06-25 17:00:00
2021/6/25,18:00,717,2021-06-25 18:00:00
2021/6/25,19:00,693,2021-06-25 19:00:00
2021/6/25,20:00,658,2021-06-25 20:00:00
2021/6/25,21:00,625,2021-06-25 21:00:00
2021/6/25,22:00,603,2021-06-25 22:00:00
2021/6/25,23:00,586,2021-06-25 23:00:00
2021/6/26,0:00,560,2021-06-26 0:00:00
2021/6/26,1:00,532,2021-06-26 1:00:00
2021/6/26,2:00,548,2021-06-26 2:00:00
2021/6/26,3:00,586,2021-06-26 3:00:00
2021/6/26,4:00,599,2021-06-26 4:00:00
2021/6/26,5:00,584,2021-06-26 5:00:00
2021/6/26,6:00,555,2021-06-26 6:00:00
2021/6/26,7:00,551,2021-06-26 7:00:00
2021/6/26,8:00,586,2021-06-26 8:00:00
2021/6/26,9:00,621,2021-06-26 9:00:00
2021/6/26,10:00,637,2021-06-26 10:00:00
2021/6/26,11:00,639,2021-06-26 11:00:00
2021/6/26,12:00,632,2021-06-26 12:00:00
2021/6/26,13:00,631,2021-06-26 13:00:00
2021/6/26,14:00,635,2021-06-26 14:00:00
2021/6/26,15:00,622,2021-06-26 15:00:00
2021/6/26,16:00,627,2021-06-26 16:00:00
2021/6/26,17:00,633,2021-06-26 17:00:00
2021/6/26,18:00,635,2021-06-26 18:00:00
2021/6/26,19:00,628,2021-06-26 19:00:00
2021/6/26,20:00,604,2021-06-26 20:00:00
2021/6/26,21:00,578,2021-06-26 21:00:00
2021/6/26,22:00,554,2021-06-26 22:00:00
2021/6/26,23:00,528,2021-06-26 23:00:00
2021/6/27,0:00,507,2021-06-27 0:00:00
2021/6/27,1:00,493,2021-06-27 1:00:00
2021/6/27,2:00,511,2021-06-27 2:00:00
2021/6/27,3:00,549,2021-06-27 3:00:00
2021/6/27,4:00,565,2021-06-27 4:00:00
2021/6/27,5:00,555,2021-06-27 5:00:00
2021/6/27,6:00,536,2021-06-27 6:00:00
2021/6/27,7:00,531,2021-06-27 7:00:00
2021/6/27,8:00,547,2021-06-27 8:00:00
2021/6/27,9:00,574,2021-06-27 9:00:00
2021/6/27,10:00,591,2021-06-27 10:00:00
2021/6/27,11:00,608,2021-06-27 11:00:00
2021/6/27,12:00,599,2021-06-27 12:00:00
2021/6/27,13:00,600,2021-06-27 13:00:00
2021/6/27,14:00,613,2021-06-27 14:00:00
2021/6/27,15:00,609,2021-06-27 15:00:00
2021/6/27,16:00,614,2021-06-27 16:00:00
2021/6/27,17:00,627,2021-06-27 17:00:00
2021/6/27,18:00,635,2021-06-27 18:00:00
2021/6/27,19:00,628,2021-06-27 19:00:00
2021/6/27,20:00,607,2021-06-27 20:00:00
2021/6/27,21:00,583,2021-06-27 21:00:00
2021/6/27,22:00,544,2021-06-27 22:00:00
2021/6/27,23:00,520,2021-06-27 23:00:00
2021/6/28,0:00,496,2021-06-28 0:00:00
2021/6/28,1:00,480,2021-06-28 1:00:00
2021/6/28,2:00,492,2021-06-28 2:00:00
2021/6/28,3:00,533,2021-06-28 3:00:00
2021/6/28,4:00,559,2021-06-28 4:00:00
2021/6/28,5:00,565,2021-06-28 5:00:00
2021/6/28,6:00,562,2021-06-28 6:00:00
2021/6/28,7:00,581,2021-06-28 7:00:00
2021/6/28,8:00,670,2021-06-28 8:00:00
2021/6/28,9:00,724,2021-06-28 9:00:00
2021/6/28,10:00,747,2021-06-28 10:00:00
2021/6/28,11:00,762,2021-06-28 11:00:00
2021/6/28,12:00,738,2021-06-28 12:00:00
2021/6/28,13:00,777,2021-06-28 13:00:00
2021/6/28,14:00,788,2021-06-28 14:00:00
2021/6/28,15:00,765,2021-06-28 15:00:00
2021/6/28,16:00,757,2021-06-28 16:00:00
2021/6/28,17:00,718,2021-06-28 17:00:00
2021/6/28,18:00,703,2021-06-28 18:00:00
2021/6/28,19:00,681,2021-06-28 19:00:00
2021/6/28,20:00,657,2021-06-28 20:00:00
2021/6/28,21:00,624,2021-06-28 21:00:00
2021/6/28,22:00,604,2021-06-28 22:00:00
2021/6/28,23:00,586,2021-06-28 23:00:00
2021/6/29,0:00,560,2021-06-29 0:00:00
2021/6/29,1:00,529,2021-06-29 1:00:00
2021/6/29,2:00,549,2021-06-29 2:00:00
2021/6/29,3:00,586,2021-06-29 3:00:00
2021/6/29,4:00,607,2021-06-29 4:00:00
2021/6/29,5:00,608,2021-06-29 5:00:00
2021/6/29,6:00,611,2021-06-29 6:00:00
2021/6/29,7:00,622,2021-06-29 7:00:00
2021/6/29,8:00,712,2021-06-29 8:00:00
2021/6/29,9:00,766,2021-06-29 9:00:00
2021/6/29,10:00,774,2021-06-29 10:00:00
2021/6/29,11:00,807,2021-06-29 11:00:00
2021/6/29,12:00,786,2021-06-29 12:00:00
2021/6/29,13:00,834,2021-06-29 13:00:00
2021/6/29,14:00,836,2021-06-29 14:00:00
2021/6/29,15:00,824,2021-06-29 15:00:00
2021/6/29,16:00,814,2021-06-29 16:00:00
2021/6/29,17:00,772,2021-06-29 17:00:00
2021/6/29,18:00,737,2021-06-29 18:00:00
2021/6/29,19:00,702,2021-06-29 19:00:00
2021/6/29,20:00,673,2021-06-29 20:00:00
2021/6/29,21:00,637,2021-06-29 21:00:00
2021/6/29,22:00,618,2021-06-29 22:00:00
2021/6/29,23:00,595,2021-06-29 23:00:00
2021/6/30,0:00,575,2021-06-30 0:00:00
2021/6/30,1:00,548,2021-06-30 1:00:00
2021/6/30,2:00,553,2021-06-30 2:00:00
2021/6/30,3:00,594,2021-06-30 3:00:00
2021/6/30,4:00,622,2021-06-30 4:00:00
2021/6/30,5:00,616,2021-06-30 5:00:00
2021/6/30,6:00,611,2021-06-30 6:00:00
2021/6/30,7:00,618,2021-06-30 7:00:00
2021/6/30,8:00,697,2021-06-30 8:00:00
2021/6/30,9:00,767,2021-06-30 9:00:00
2021/6/30,10:00,796,2021-06-30 10:00:00
2021/6/30,11:00,820,2021-06-30 11:00:00
2021/6/30,12:00,793,2021-06-30 12:00:00
2021/6/30,13:00,839,2021-06-30 13:00:00
2021/6/30,14:00,844,2021-06-30 14:00:00
2021/6/30,15:00,835,2021-06-30 15:00:00
2021/6/30,16:00,797,2021-06-30 16:00:00
2021/6/30,17:00,744,2021-06-30 17:00:00
2021/6/30,18:00,728,2021-06-30 18:00:00
2021/6/30,19:00,715,2021-06-30 19:00:00
2021/6/30,20:00,683,2021-06-30 20:00:00
2021/6/30,21:00,655,2021-06-30 21:00:00
2021/6/30,22:00,622,2021-06-30 22:00:00
2021/6/30,23:00,596,2021-06-30 23:00:00
2021/7/1,0:00,559,2021-07-01 0:00:00
2021/7/1,1:00,537,2021-07-01 1:00:00
2021/7/1,2:00,549,2021-07-01 2:00:00
2021/7/1,3:00,584,2021-07-01 3:00:00
2021/7/1,4:00,599,2021-07-01 4:00:00
2021/7/1,5:00,590,2021-07-01 5:00:00
2021/7/1,6:00,594,2021-07-01 6:00:00
2021/7/1,7:00,621,2021-07-01 7:00:00
2021/7/1,8:00,708,2021-07-01 8:00:00
2021/7/1,9:00,782,2021-07-01 9:00:00
2021/7/1,10:00,798,2021-07-01 10:00:00
2021/7/1,11:00,804,2021-07-01 11:00:00
2021/7/1,12:00,774,2021-07-01 12:00:00
2021/7/1,13:00,804,2021-07-01 13:00:00
2021/7/1,14:00,817,2021-07-01 14:00:00
2021/7/1,15:00,817,2021-07-01 15:00:00
2021/7/1,16:00,798,2021-07-01 16:00:00
2021/7/1,17:00,749,2021-07-01 17:00:00
2021/7/1,18:00,731,2021-07-01 18:00:00
2021/7/1,19:00,707,2021-07-01 19:00:00
2021/7/1,20:00,679,2021-07-01 20:00:00
2021/7/1,21:00,648,2021-07-01 21:00:00
2021/7/1,22:00,630,2021-07-01 22:00:00
2021/7/1,23:00,607,2021-07-01 23:00:00
2021/7/2,0:00,584,2021-07-02 0:00:00
2021/7/2,1:00,561,2021-07-02 1:00:00
2021/7/2,2:00,574,2021-07-02 2:00:00
2021/7/2,3:00,598,2021-07-02 3:00:00
2021/7/2,4:00,620,2021-07-02 4:00:00
2021/7/2,5:00,622,2021-07-02 5:00:00
2021/7/2,6:00,627,2021-07-02 6:00:00
2021/7/2,7:00,658,2021-07-02 7:00:00
2021/7/2,8:00,740,2021-07-02 8:00:00
2021/7/2,9:00,809,2021-07-02 9:00:00
2021/7/2,10:00,819,2021-07-02 10:00:00
2021/7/2,11:00,831,2021-07-02 11:00:00
2021/7/2,12:00,814,2021-07-02 12:00:00
2021/7/2,13:00,869,2021-07-02 13:00:00
2021/7/2,14:00,886,2021-07-02 14:00:00
2021/7/2,15:00,868,2021-07-02 15:00:00
2021/7/2,16:00,825,2021-07-02 16:00:00
2021/7/2,17:00,776,2021-07-02 17:00:00
2021/7/2,18:00,750,2021-07-02 18:00:00
2021/7/2,19:00,730,2021-07-02 19:00:00
2021/7/2,20:00,704,2021-07-02 20:00:00
2021/7/2,21:00,666,2021-07-02 21:00:00
2021/7/2,22:00,638,2021-07-02 22:00:00
2021/7/2,23:00,618,2021-07-02 23:00:00
2021/7/3,0:00,586,2021-07-03 0:00:00
2021/7/3,1:00,564,2021-07-03 1:00:00
2021/7/3,2:00,569,2021-07-03 2:00:00
2021/7/3,3:00,600,2021-07-03 3:00:00
2021/7/3,4:00,609,2021-07-03 4:00:00
2021/7/3,5:00,597,2021-07-03 5:00:00
2021/7/3,6:00,576,2021-07-03 6:00:00
2021/7/3,7:00,581,2021-07-03 7:00:00
2021/7/3,8:00,632,2021-07-03 8:00:00
2021/7/3,9:00,692,2021-07-03 9:00:00
2021/7/3,10:00,713,2021-07-03 10:00:00
2021/7/3,11:00,728,2021-07-03 11:00:00
2021/7/3,12:00,729,2021-07-03 12:00:00
2021/7/3,13:00,751,2021-07-03 13:00:00
2021/7/3,14:00,733,2021-07-03 14:00:00
2021/7/3,15:00,717,2021-07-03 15:00:00
2021/7/3,16:00,703,2021-07-03 16:00:00
2021/7/3,17:00,687,2021-07-03 17:00:00
2021/7/3,18:00,683,2021-07-03 18:00:00
2021/7/3,19:00,673,2021-07-03 19:00:00
2021/7/3,20:00,642,2021-07-03 20:00:00
2021/7/3,21:00,611,2021-07-03 21:00:00
2021/7/3,22:00,589,2021-07-03 22:00:00
2021/7/3,23:00,567,2021-07-03 23:00:00
2021/7/4,0:00,539,2021-07-04 0:00:00
2021/7/4,1:00,525,2021-07-04 1:00:00
2021/7/4,2:00,532,2021-07-04 2:00:00
2021/7/4,3:00,563,2021-07-04 3:00:00
2021/7/4,4:00,586,2021-07-04 4:00:00
2021/7/4,5:00,572,2021-07-04 5:00:00
2021/7/4,6:00,550,2021-07-04 6:00:00
2021/7/4,7:00,556,2021-07-04 7:00:00
2021/7/4,8:00,595,2021-07-04 8:00:00
2021/7/4,9:00,628,2021-07-04 9:00:00
2021/7/4,10:00,648,2021-07-04 10:00:00
2021/7/4,11:00,680,2021-07-04 11:00:00
2021/7/4,12:00,700,2021-07-04 12:00:00
2021/7/4,13:00,702,2021-07-04 13:00:00
2021/7/4,14:00,685,2021-07-04 14:00:00
2021/7/4,15:00,687,2021-07-04 15:00:00
2021/7/4,16:00,684,2021-07-04 16:00:00
2021/7/4,17:00,702,2021-07-04 17:00:00
2021/7/4,18:00,709,2021-07-04 18:00:00
2021/7/4,19:00,708,2021-07-04 19:00:00
2021/7/4,20:00,686,2021-07-04 20:00:00
2021/7/4,21:00,662,2021-07-04 21:00:00
2021/7/4,22:00,619,2021-07-04 22:00:00
2021/7/4,23:00,587,2021-07-04 23:00:00
2021/7/5,0:00,559,2021-07-05 0:00:00
2021/7/5,1:00,528,2021-07-05 1:00:00
2021/7/5,2:00,544,2021-07-05 2:00:00
2021/7/5,3:00,583,2021-07-05 3:00:00
2021/7/5,4:00,603,2021-07-05 4:00:00
2021/7/5,5:00,607,2021-07-05 5:00:00
2021/7/5,6:00,607,2021-07-05 6:00:00
2021/7/5,7:00,670,2021-07-05 7:00:00
2021/7/5,8:00,772,2021-07-05 8:00:00
2021/7/5,9:00,847,2021-07-05 9:00:00
2021/7/5,10:00,856,2021-07-05 10:00:00
2021/7/5,11:00,866,2021-07-05 11:00:00
2021/7/5,12:00,832,2021-07-05 12:00:00
2021/7/5,13:00,878,2021-07-05 13:00:00
2021/7/5,14:00,882,2021-07-05 14:00:00
2021/7/5,15:00,864,2021-07-05 15:00:00
2021/7/5,16:00,858,2021-07-05 16:00:00
2021/7/5,17:00,811,2021-07-05 17:00:00
2021/7/5,18:00,799,2021-07-05 18:00:00
2021/7/5,19:00,769,2021-07-05 19:00:00
2021/7/5,20:00,737,2021-07-05 20:00:00
2021/7/5,21:00,702,2021-07-05 21:00:00
2021/7/5,22:00,666,2021-07-05 22:00:00
2021/7/5,23:00,634,2021-07-05 23:00:00
2021/7/6,0:00,592,2021-07-06 0:00:00
2021/7/6,1:00,584,2021-07-06 1:00:00
2021/7/6,2:00,584,2021-07-06 2:00:00
2021/7/6,3:00,621,2021-07-06 3:00:00
2021/7/6,4:00,635,2021-07-06 4:00:00
2021/7/6,5:00,637,2021-07-06 5:00:00
2021/7/6,6:00,633,2021-07-06 6:00:00
2021/7/6,7:00,672,2021-07-06 7:00:00
2021/7/6,8:00,768,2021-07-06 8:00:00
2021/7/6,9:00,838,2021-07-06 9:00:00
2021/7/6,10:00,873,2021-07-06 10:00:00
2021/7/6,11:00,884,2021-07-06 11:00:00
2021/7/6,12:00,844,2021-07-06 12:00:00
2021/7/6,13:00,872,2021-07-06 13:00:00
2021/7/6,14:00,865,2021-07-06 14:00:00
2021/7/6,15:00,871,2021-07-06 15:00:00
2021/7/6,16:00,846,2021-07-06 16:00:00
2021/7/6,17:00,810,2021-07-06 17:00:00
2021/7/6,18:00,794,2021-07-06 18:00:00
2021/7/6,19:00,771,2021-07-06 19:00:00
2021/7/6,20:00,744,2021-07-06 20:00:00
2021/7/6,21:00,710,2021-07-06 21:00:00
2021/7/6,22:00,679,2021-07-06 22:00:00
2021/7/6,23:00,651,2021-07-06 23:00:00
2021/7/7,0:00,625,2021-07-07 0:00:00
2021/7/7,1:00,598,2021-07-07 1:00:00
2021/7/7,2:00,601,2021-07-07 2:00:00
2021/7/7,3:00,622,2021-07-07 3:00:00
2021/7/7,4:00,646,2021-07-07 4:00:00
2021/7/7,5:00,644,2021-07-07 5:00:00
2021/7/7,6:00,646,2021-07-07 6:00:00
2021/7/7,7:00,681,2021-07-07 7:00:00
2021/7/7,8:00,804,2021-07-07 8:00:00
2021/7/7,9:00,878,2021-07-07 9:00:00
2021/7/7,10:00,868,2021-07-07 10:00:00
2021/7/7,11:00,876,2021-07-07 11:00:00
2021/7/7,12:00,849,2021-07-07 12:00:00
2021/7/7,13:00,880,2021-07-07 13:00:00
2021/7/7,14:00,883,2021-07-07 14:00:00
2021/7/7,15:00,862,2021-07-07 15:00:00
2021/7/7,16:00,843,2021-07-07 16:00:00
2021/7/7,17:00,805,2021-07-07 17:00:00
2021/7/7,18:00,784,2021-07-07 18:00:00
2021/7/7,19:00,753,2021-07-07 19:00:00
2021/7/7,20:00,722,2021-07-07 20:00:00
2021/7/7,21:00,680,2021-07-07 21:00:00
2021/7/7,22:00,651,2021-07-07 22:00:00
2021/7/7,23:00,616,2021-07-07 23:00:00
2021/7/8,0:00,581,2021-07-08 0:00:00
2021/7/8,1:00,570,2021-07-08 1:00:00
2021/7/8,2:00,582,2021-07-08 2:00:00
2021/7/8,3:00,603,2021-07-08 3:00:00
2021/7/8,4:00,625,2021-07-08 4:00:00
2021/7/8,5:00,625,2021-07-08 5:00:00
2021/7/8,6:00,630,2021-07-08 6:00:00
2021/7/8,7:00,664,2021-07-08 7:00:00
2021/7/8,8:00,738,2021-07-08 8:00:00
2021/7/8,9:00,792,2021-07-08 9:00:00
2021/7/8,10:00,794,2021-07-08 10:00:00
2021/7/8,11:00,795,2021-07-08 11:00:00
2021/7/8,12:00,767,2021-07-08 12:00:00
2021/7/8,13:00,819,2021-07-08 13:00:00
2021/7/8,14:00,831,2021-07-08 14:00:00
2021/7/8,15:00,798,2021-07-08 15:00:00
2021/7/8,16:00,762,2021-07-08 16:00:00
2021/7/8,17:00,728,2021-07-08 17:00:00
2021/7/8,18:00,728,2021-07-08 18:00:00
2021/7/8,19:00,714,2021-07-08 19:00:00
2021/7/8,20:00,684,2021-07-08 20:00:00
2021/7/8,21:00,655,2021-07-08 21:00:00
2021/7/8,22:00,633,2021-07-08 22:00:00
2021/7/8,23:00,605,2021-07-08 23:00:00
2021/7/9,0:00,578,2021-07-09 0:00:00
2021/7/9,1:00,552,2021-07-09 1:00:00
2021/7/9,2:00,563,2021-07-09 2:00:00
2021/7/9,3:00,598,2021-07-09 3:00:00
2021/7/9,4:00,617,2021-07-09 4:00:00
2021/7/9,5:00,618,2021-07-09 5:00:00
2021/7/9,6:00,623,2021-07-09 6:00:00
2021/7/9,7:00,649,2021-07-09 7:00:00
2021/7/9,8:00,749,2021-07-09 8:00:00
2021/7/9,9:00,821,2021-07-09 9:00:00
2021/7/9,10:00,816,2021-07-09 10:00:00
2021/7/9,11:00,806,2021-07-09 11:00:00
2021/7/9,12:00,766,2021-07-09 12:00:00
2021/7/9,13:00,794,2021-07-09 13:00:00
2021/7/9,14:00,800,2021-07-09 14:00:00
2021/7/9,15:00,774,2021-07-09 15:00:00
2021/7/9,16:00,770,2021-07-09 16:00:00
2021/7/9,17:00,728,2021-07-09 17:00:00
2021/7/9,18:00,718,2021-07-09 18:00:00
2021/7/9,19:00,703,2021-07-09 19:00:00
2021/7/9,20:00,670,2021-07-09 20:00:00
2021/7/9,21:00,637,2021-07-09 21:00:00
2021/7/9,22:00,617,2021-07-09 22:00:00
2021/7/9,23:00,600,2021-07-09 23:00:00
