,,,,,,,,
,,,,,,,太陽光,風力
DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕
2021/4/19 11:00,17486,2963,4334,1887,0,0,4989,60
2021/4/19 12:00,16477,2962,4339,1833,0,0,5063,59
2021/4/19 13:00,16899,2962,4733,1819,0,0,4775,46
2021/4/19 14:00,16594,2962,4796,1825,0,0,4122,37
2021/4/19 15:00,16280,2962,5223,1924,0,0,3170,36
2021/4/19 16:00,16391,2963,6638,1974,0,0,2008,26
2021/4/19 17:00,16244,2963,7800,2085,0,0,834,18
2021/4/19 18:00,16322,2962,8135,2261,0,0,73,14
2021/4/19 19:00,16163,2963,7849,2258,0,0,0,13
2021/4/19 20:00,15582,2962,7796,2218,0,0,0,13
2021/4/19 21:00,14953,2962,7585,2093,0,0,0,10
2021/4/19 22:00,14165,2962,7364,1941,0,0,0,9
2021/4/19 23:00,13492,2962,7262,1864,0,0,0,9
2021/4/20 0:00,12570,2963,6430,1604,0,0,0,11
2021/4/20 1:00,12361,2962,6656,1588,0,0,0,12
2021/4/20 2:00,12892,2962,6677,1774,0,0,0,13
2021/4/20 3:00,13492,2962,6742,2015,0,0,0,16
2021/4/20 4:00,13556,2963,6960,2044,0,0,0,24
2021/4/20 5:00,13463,2963,6805,1865,0,0,69,32
2021/4/20 6:00,13892,2963,5989,1697,0,0,792,25
2021/4/20 7:00,14571,2963,5275,1542,0,0,2023,23
2021/4/20 8:00,15894,2963,5338,1564,0,0,3190,19
2021/4/20 9:00,16860,2963,4801,1551,0,0,4165,19
2021/4/20 10:00,17057,2963,3869,1544,0,0,4836,23
2021/4/20 11:00,17094,2962,3964,1537,0,0,5174,24
2021/4/20 12:00,16179,2962,4141,1534,0,0,5154,23
2021/4/20 13:00,16778,2961,4565,1529,0,0,4818,22
2021/4/20 14:00,16614,2960,5027,1541,0,0,4145,21
2021/4/20 15:00,16371,2961,5721,1576,0,0,3184,16
2021/4/20 16:00,16390,2962,7096,1795,0,0,2018,11
2021/4/20 17:00,16038,2962,7575,1974,0,0,830,7
2021/4/20 18:00,15937,2962,7931,2048,0,0,79,6
2021/4/20 19:00,15770,2963,7775,2156,0,0,0,6
2021/4/20 20:00,15151,2963,7570,2157,0,0,0,6
2021/4/20 21:00,14386,2962,7111,2105,0,0,0,6
2021/4/20 22:00,13742,2963,7001,1790,0,0,0,6
2021/4/20 23:00,13108,2962,6702,1687,0,0,0,6
2021/4/21 0:00,12262,2962,6228,1570,0,0,0,9
2021/4/21 1:00,12036,2915,6283,1443,0,0,0,14
2021/4/21 2:00,12579,2904,6583,1617,0,0,0,19
2021/4/21 3:00,13213,2929,6959,1835,0,0,0,23
2021/4/21 4:00,13239,2953,7011,1856,0,0,0,25
2021/4/21 5:00,13031,2964,6731,1847,0,0,91,27
2021/4/21 6:00,13421,2964,6289,1467,0,0,857,33
2021/4/21 7:00,14062,2964,5495,1376,0,0,2028,26
2021/4/21 8:00,15433,2964,5453,1381,0,0,3196,22
2021/4/21 9:00,16514,2962,4907,1361,0,0,4175,21
2021/4/21 10:00,16767,2962,4479,1361,0,0,4846,26
2021/4/21 11:00,16929,2962,4462,1366,0,0,5181,28
2021/4/21 12:00,16183,2962,4415,1381,0,0,5162,32
2021/4/21 13:00,16706,2961,4837,1381,0,0,4827,35
2021/4/21 14:00,16613,2960,5042,1373,0,0,4157,35
2021/4/21 15:00,16392,2960,5723,1404,0,0,3194,31
2021/4/21 16:00,16397,2960,6853,1601,0,0,2030,27
2021/4/21 17:00,15975,2961,8034,1908,0,0,852,24
2021/4/21 18:00,15791,2961,8185,2078,0,0,83,29
2021/4/21 19:00,15597,2961,7962,2079,0,0,0,41
2021/4/21 20:00,14850,2961,7290,2041,0,0,0,60
2021/4/21 21:00,14125,2961,6907,1901,0,0,0,64
2021/4/21 22:00,13547,2962,6786,1599,0,0,0,50
2021/4/21 23:00,13036,2962,6674,1411,0,0,0,37
2021/4/22 0:00,12302,2961,6079,1324,0,0,0,35
2021/4/22 1:00,12061,2960,6029,1323,0,0,0,43
2021/4/22 2:00,12605,2961,6785,1518,0,0,0,55
2021/4/22 3:00,13253,2960,6993,1801,0,0,0,54
2021/4/22 4:00,13311,2960,7046,1822,0,0,0,59
2021/4/22 5:00,13117,2962,6648,1815,0,0,84,75
2021/4/22 6:00,13367,2963,5978,1520,0,0,802,67
2021/4/22 7:00,14005,2963,4964,1314,0,0,1933,44
2021/4/22 8:00,15411,2962,4986,1219,0,0,3066,40
2021/4/22 9:00,16458,2962,4932,1179,0,0,3863,49
2021/4/22 10:00,16702,2962,4940,1118,0,0,4182,39
2021/4/22 11:00,16698,2960,5193,1112,0,0,4020,35
2021/4/22 12:00,15898,2960,4725,1124,0,0,3940,28
2021/4/22 13:00,16557,2960,5404,1134,0,0,3866,23
2021/4/22 14:00,16481,2961,5720,1245,0,0,3377,16
2021/4/22 15:00,16243,2961,6170,1311,0,0,2945,17
2021/4/22 16:00,16374,2961,7724,1540,0,0,2030,14
2021/4/22 17:00,16116,2961,8191,1850,0,0,878,13
2021/4/22 18:00,15887,2961,8293,2026,0,0,91,19
2021/4/22 19:00,15597,2962,8270,2009,0,0,0,35
2021/4/22 20:00,14876,2961,7822,1891,0,0,0,46
2021/4/22 21:00,14180,2961,7658,1832,0,0,0,44
2021/4/22 22:00,13594,2961,7289,1616,0,0,0,41
2021/4/22 23:00,13030,2962,7051,1521,0,0,0,28
2021/4/23 0:00,12200,2962,6836,1288,0,0,0,25
2021/4/23 1:00,11908,2962,6829,1276,0,0,0,39
2021/4/23 2:00,12532,2962,7107,1331,0,0,0,39
2021/4/23 3:00,13095,2962,7042,1700,0,0,0,30
2021/4/23 4:00,13207,2962,7026,1784,0,0,0,31
2021/4/23 5:00,12972,2962,6835,1693,0,0,93,23
2021/4/23 6:00,13199,2962,6283,1421,0,0,829,23
2021/4/23 7:00,13707,2961,5721,1247,0,0,1825,19
2021/4/23 8:00,15067,2961,5914,1247,0,0,2911,20
2021/4/23 9:00,16223,2961,5479,1227,0,0,3835,19
2021/4/23 10:00,16533,2960,5557,1140,0,0,4268,19
2021/4/23 11:00,16598,2960,6137,1138,0,0,4388,22
2021/4/23 12:00,15899,2961,5384,1236,0,0,4261,33
2021/4/23 13:00,16384,2960,5991,1286,0,0,3802,53
2021/4/23 14:00,16169,2961,5801,1385,0,0,3273,63
2021/4/23 15:00,16170,2961,6185,1842,0,0,2504,76
2021/4/23 16:00,16028,2960,6851,1946,0,0,1454,91
2021/4/23 17:00,15740,2961,7573,1989,0,0,622,95
2021/4/23 18:00,15746,2960,8006,1933,0,0,59,82
2021/4/23 19:00,15499,2960,7698,1891,0,0,0,62
2021/4/23 20:00,14792,2960,7569,1844,0,0,0,59
2021/4/23 21:00,14038,2960,7610,1791,0,0,0,55
2021/4/23 22:00,13551,2960,7508,1685,0,0,0,45
2021/4/23 23:00,12999,2960,7151,1430,0,0,0,40
2021/4/24 0:00,12154,2960,6738,1177,0,0,0,33
2021/4/24 1:00,11774,2961,7013,1177,0,0,0,33
2021/4/24 2:00,12332,2960,6987,1219,0,0,0,38
2021/4/24 3:00,12859,2960,7207,1620,0,0,0,39
2021/4/24 4:00,12824,2961,7218,1639,0,0,0,38
2021/4/24 5:00,12274,2961,6399,1590,0,0,91,30
2021/4/24 6:00,11984,2962,5456,1245,0,0,591,27
2021/4/24 7:00,12317,2961,5376,1158,0,0,1153,33
2021/4/24 8:00,13314,2961,5425,1140,0,0,1761,35
2021/4/24 9:00,13811,2961,4933,1064,0,0,2372,36
2021/4/24 10:00,14075,2960,4522,1004,0,0,3011,39
2021/4/24 11:00,14125,2960,4567,956,0,0,3361,42
2021/4/24 12:00,13889,2960,3875,949,0,0,3781,42
2021/4/24 13:00,14119,2960,4556,1015,0,0,3843,34
2021/4/24 14:00,13999,2962,4391,1059,0,0,3440,32
2021/4/24 15:00,13909,2961,4646,1269,0,0,2741,26
2021/4/24 16:00,13949,2961,5206,1380,0,0,1798,22
2021/4/24 17:00,14050,2961,6195,1670,0,0,810,29
2021/4/24 18:00,14240,2960,6467,1991,0,0,94,31
2021/4/24 19:00,14314,2961,6672,1999,0,0,0,37
2021/4/24 20:00,13759,2961,6353,1993,0,0,0,34
2021/4/24 21:00,13064,2960,6059,1891,0,0,0,37
2021/4/24 22:00,12340,2960,5857,1427,0,0,0,32
2021/4/24 23:00,11890,2960,5942,1369,0,0,0,30
2021/4/25 0:00,11225,2960,5327,1231,0,0,0,31
2021/4/25 1:00,10946,2959,5454,1227,0,0,0,20
2021/4/25 2:00,11519,2959,5941,1294,0,0,0,8
2021/4/25 3:00,12102,2959,6051,1751,0,0,0,7
2021/4/25 4:00,12128,2959,6013,1818,0,0,0,7
2021/4/25 5:00,11569,2960,5696,1421,0,0,113,7
2021/4/25 6:00,11175,2961,4600,1265,0,0,711,13
2021/4/25 7:00,11343,2960,4051,1239,0,0,1356,22
2021/4/25 8:00,11950,2960,3577,1201,0,0,2354,25
2021/4/25 9:00,12376,2959,3665,1101,0,0,3301,28
2021/4/25 10:00,12610,2958,3687,963,0,0,4067,41
2021/4/25 11:00,12984,2958,3772,962,0,0,4923,60
2021/4/25 12:00,12963,2958,3667,942,0,0,5017,68
2021/4/25 13:00,12775,2958,3668,946,0,0,4756,78
2021/4/25 14:00,12720,2959,3798,997,0,0,3849,86
2021/4/25 15:00,12800,2959,3978,1110,0,0,2776,89
2021/4/25 16:00,12733,2959,4600,1194,0,0,1634,128
2021/4/25 17:00,13249,2959,5184,1517,0,0,779,130
2021/4/25 18:00,13731,2959,5958,1959,0,0,95,143
2021/4/25 19:00,13971,2958,6162,1989,0,0,0,148
2021/4/25 20:00,13652,2959,6286,1973,0,0,0,146
2021/4/25 21:00,13108,2959,6241,1846,0,0,0,147
2021/4/25 22:00,12524,2960,6117,1531,0,0,0,138
2021/4/25 23:00,11964,2960,5736,1341,0,0,0,131
2021/4/26 0:00,11264,2960,5169,1274,0,0,0,121
2021/4/26 1:00,11136,2960,5627,1277,0,0,0,134
2021/4/26 2:00,11731,2960,5737,1463,0,0,0,127
2021/4/26 3:00,12465,2959,5920,1804,0,0,0,124
2021/4/26 4:00,12596,2960,5839,1921,0,0,0,130
2021/4/26 5:00,12481,2960,5908,1547,0,0,94,123
2021/4/26 6:00,12968,2960,5389,1393,0,0,922,109
2021/4/26 7:00,13707,2960,4775,1218,0,0,2125,94
2021/4/26 8:00,15066,2960,4900,1178,0,0,3274,95
2021/4/26 9:00,16095,2959,4538,1135,0,0,4264,96
2021/4/26 10:00,16356,2959,4002,1087,0,0,4929,92
2021/4/26 11:00,16571,2960,4338,1072,0,0,5250,86
2021/4/26 12:00,15728,2959,4128,994,0,0,5227,90
2021/4/26 13:00,16154,2959,4651,1016,0,0,4888,95
2021/4/26 14:00,15926,2959,5001,1146,0,0,4217,86
2021/4/26 15:00,15713,2959,5382,1209,0,0,3257,90
2021/4/26 16:00,15856,2959,6717,1353,0,0,2099,80
2021/4/26 17:00,15663,2959,7476,1858,0,0,916,75
2021/4/26 18:00,15761,2959,8474,2120,0,0,104,71
2021/4/26 19:00,15711,2959,8284,2103,0,0,0,59
2021/4/26 20:00,15121,2959,8255,2085,0,0,0,58
2021/4/26 21:00,14610,2959,7990,1990,0,0,0,66
2021/4/26 22:00,13970,2960,7815,1647,0,0,0,54
2021/4/26 23:00,13226,2960,7434,1450,0,0,0,21
2021/4/27 0:00,12347,2960,6739,1361,0,0,0,14
2021/4/27 1:00,12058,2959,6885,1470,0,0,0,13
2021/4/27 2:00,12600,2959,6768,1660,0,0,0,17
2021/4/27 3:00,13199,2959,6938,1919,0,0,0,22
2021/4/27 4:00,13365,2959,6957,1917,0,0,0,24
2021/4/27 5:00,13318,2960,6785,1713,0,0,113,23
2021/4/27 6:00,13691,2960,6088,1641,0,0,953,27
2021/4/27 7:00,14156,2960,5127,1622,0,0,2043,28
2021/4/27 8:00,15527,2960,5433,1517,0,0,2942,25
2021/4/27 9:00,16297,2960,4907,1365,0,0,3769,30
2021/4/27 10:00,16531,2960,4710,1155,0,0,4530,30
2021/4/27 11:00,16670,2960,5051,1075,0,0,4719,30
2021/4/27 12:00,15857,2961,4283,1086,0,0,4355,33
2021/4/27 13:00,16157,2960,4441,1124,0,0,4240,42
2021/4/27 14:00,16018,2960,4839,1279,0,0,3985,58
2021/4/27 15:00,15804,2960,5731,1447,0,0,3193,77
2021/4/27 16:00,15848,2960,6906,1575,0,0,2011,95
2021/4/27 17:00,15466,2960,7048,1882,0,0,810,101
2021/4/27 18:00,15463,2960,7768,1992,0,0,93,104
2021/4/27 19:00,15213,2960,7406,1997,0,0,0,102
2021/4/27 20:00,14511,2960,7372,1987,0,0,0,104
2021/4/27 21:00,13864,2961,7421,1831,0,0,0,98
2021/4/27 22:00,13342,2960,7337,1499,0,0,0,82
2021/4/27 23:00,12667,2961,6934,1465,0,0,0,82
2021/4/28 0:00,11828,2961,6557,1256,0,0,0,87
2021/4/28 1:00,11559,2961,6605,1224,0,0,0,88
2021/4/28 2:00,12103,2960,6628,1216,0,0,0,82
2021/4/28 3:00,12644,2960,6997,1194,0,0,0,90
2021/4/28 4:00,12685,2960,7158,1123,0,0,0,88
2021/4/28 5:00,12433,2961,7074,1119,0,0,31,84
2021/4/28 6:00,12792,2961,6908,1196,0,0,246,69
2021/4/28 7:00,13822,2960,7453,1362,0,0,423,63
2021/4/28 8:00,15508,2960,7799,1605,0,0,623,55
2021/4/28 9:00,16374,2960,8250,1783,0,0,904,65
2021/4/28 10:00,16257,2960,8284,1784,0,0,1403,73
2021/4/28 11:00,16062,2960,7818,1722,0,0,1510,86
2021/4/28 12:00,15249,2960,7259,1420,0,0,1567,96
2021/4/28 13:00,15685,2960,7192,1512,0,0,1436,98
2021/4/28 14:00,15893,2960,7578,1745,0,0,1211,99
2021/4/28 15:00,15853,2960,7726,1948,0,0,841,109
2021/4/28 16:00,15875,2960,8123,1983,0,0,563,116
2021/4/28 17:00,15602,2960,8015,1962,0,0,296,114
2021/4/28 18:00,15516,2960,8115,2013,0,0,50,92
2021/4/28 19:00,15029,2960,7524,1920,0,0,0,83
2021/4/28 20:00,14391,2959,7344,1568,0,0,0,82
2021/4/28 21:00,13840,2960,6961,1407,0,0,0,65
2021/4/28 22:00,13240,2960,6303,1397,0,0,0,68
2021/4/28 23:00,12675,2961,6341,1394,0,0,0,64
2021/4/29 0:00,11857,2961,6681,1247,0,0,0,58
2021/4/29 1:00,11544,2959,6530,1257,0,0,0,56
2021/4/29 2:00,12039,2960,6321,1314,0,0,0,68
2021/4/29 3:00,12575,2960,6500,1358,0,0,0,74
2021/4/29 4:00,12538,2959,6599,1410,0,0,0,77
2021/4/29 5:00,12001,2960,6225,1480,0,0,59,91
2021/4/29 6:00,11840,2961,6332,1531,0,0,302,84
2021/4/29 7:00,12405,2960,6192,1577,0,0,396,69
2021/4/29 8:00,13667,2960,6693,1626,0,0,408,75
2021/4/29 9:00,14558,2960,6833,1825,0,0,439,57
2021/4/29 10:00,14745,2960,6556,1902,0,0,444,45
2021/4/29 11:00,14795,2959,6456,1933,0,0,432,30
2021/4/29 12:00,14447,2960,6122,1967,0,0,472,25
2021/4/29 13:00,14428,2960,6344,1984,0,0,449,30
2021/4/29 14:00,14402,2959,6357,1992,0,0,354,41
2021/4/29 15:00,14520,2959,6284,2048,0,0,269,40
2021/4/29 16:00,14659,2959,6094,2098,0,0,200,39
2021/4/29 17:00,14862,2959,5848,2050,0,0,141,62
2021/4/29 18:00,14869,2959,5981,2135,0,0,26,53
2021/4/29 19:00,14612,2959,6483,2097,0,0,0,50
2021/4/29 20:00,14057,2960,6324,2028,0,0,0,35
2021/4/29 21:00,13477,2960,6040,1942,0,0,0,31
2021/4/29 22:00,12755,2961,6031,1919,0,0,0,30
2021/4/29 23:00,12167,2960,6029,1870,0,0,0,29
2021/4/30 0:00,11386,2960,4974,1871,0,0,0,20
2021/4/30 1:00,11121,2959,5051,1838,0,0,0,16
2021/4/30 2:00,11627,2960,5375,1831,0,0,0,15
2021/4/30 3:00,12197,2959,5502,1823,0,0,0,13
2021/4/30 4:00,12211,2960,5734,1811,0,0,0,9
2021/4/30 5:00,11936,2961,5190,1835,0,0,162,7
2021/4/30 6:00,12306,2961,4462,1831,0,0,831,9
2021/4/30 7:00,13092,2961,3796,1828,0,0,1714,18
2021/4/30 8:00,14152,2961,3891,1871,0,0,2693,37
2021/4/30 9:00,14736,2961,3989,1852,0,0,3860,54
2021/4/30 10:00,14913,2961,3847,1888,0,0,4782,79
2021/4/30 11:00,15136,2961,3892,1913,0,0,5219,85
2021/4/30 12:00,14630,2961,3264,1898,0,0,5045,86
2021/4/30 13:00,15013,2961,3770,1921,0,0,4382,99
2021/4/30 14:00,15054,2962,3960,1908,0,0,3060,89
2021/4/30 15:00,14577,2962,3899,1911,0,0,1737,75
2021/4/30 16:00,14453,2962,4770,1969,0,0,1374,52
2021/4/30 17:00,14214,2962,5388,2022,0,0,730,39
2021/4/30 18:00,14204,2962,5791,2040,0,0,108,41
2021/4/30 19:00,14090,2962,5810,2023,0,0,0,54
2021/4/30 20:00,13442,2962,5599,1995,0,0,0,66
2021/4/30 21:00,12765,2962,5362,1983,0,0,0,62
2021/4/30 22:00,12123,2962,5101,1974,0,0,0,59
2021/4/30 23:00,11555,2962,4885,1952,0,0,0,52
2021/5/1 0:00,10780,2962,4479,1735,0,0,0,38
2021/5/1 1:00,10425,2962,4701,1707,0,0,0,28
2021/5/1 2:00,10867,2961,4730,1754,0,0,0,22
2021/5/1 3:00,11492,2961,5357,1768,0,0,0,16
2021/5/1 4:00,11495,2962,5272,1773,0,0,0,12
2021/5/1 5:00,10987,2963,4891,1656,0,0,93,19
2021/5/1 6:00,10444,2963,3973,1629,0,0,604,49
2021/5/1 7:00,10814,2963,4172,1626,0,0,1008,93
2021/5/1 8:00,11572,2963,3944,1629,0,0,1809,132
2021/5/1 9:00,12280,2963,3890,1645,0,0,2983,172
2021/5/1 10:00,12663,2963,3973,1631,0,0,3464,187
2021/5/1 11:00,12607,2963,3965,1646,0,0,3549,188
2021/5/1 12:00,12474,2963,3702,1634,0,0,3585,189
2021/5/1 13:00,12838,2962,4302,1632,0,0,3655,163
2021/5/1 14:00,12957,2962,5051,1645,0,0,1676,123
2021/5/1 15:00,12749,2963,4696,1672,0,0,865,94
2021/5/1 16:00,12816,2963,5080,1752,0,0,628,102
2021/5/1 17:00,12859,2962,5133,1799,0,0,414,87
2021/5/1 18:00,13091,2963,5178,1922,0,0,85,78
2021/5/1 19:00,13032,2963,5257,1946,0,0,0,86
2021/5/1 20:00,12519,2963,4906,1963,0,0,0,103
2021/5/1 21:00,11936,2963,4557,1903,0,0,0,110
2021/5/1 22:00,11362,2963,4073,1903,0,0,0,108
2021/5/1 23:00,10952,2963,4161,1883,0,0,0,114
2021/5/2 0:00,10223,2962,4031,1844,0,0,0,113
2021/5/2 1:00,9982,2963,4111,1836,0,0,0,120
2021/5/2 2:00,10548,2962,4313,1815,0,0,0,116
2021/5/2 3:00,11103,2962,4629,1805,0,0,0,95
2021/5/2 4:00,11099,2961,4863,1801,0,0,0,99
2021/5/2 5:00,10654,2962,4559,1787,0,0,114,103
2021/5/2 6:00,10298,2963,3655,1775,0,0,696,102
2021/5/2 7:00,10610,2963,3391,1763,0,0,1646,100
2021/5/2 8:00,11332,2962,3321,1749,0,0,2196,115
2021/5/2 9:00,11776,2963,3425,1763,0,0,1840,115
2021/5/2 10:00,11857,2962,3054,1769,0,0,1619,130
2021/5/2 11:00,11847,2962,2868,1768,0,0,1544,145
2021/5/2 12:00,11772,2962,2954,1770,0,0,1712,156
2021/5/2 13:00,11596,2963,3117,1756,0,0,1835,155
2021/5/2 14:00,11542,2963,3271,1754,0,0,1846,166
2021/5/2 15:00,11746,2962,3483,1771,0,0,1509,171
2021/5/2 16:00,11985,2962,3877,1825,0,0,900,165
2021/5/2 17:00,12461,2962,4235,1839,0,0,502,173
2021/5/2 18:00,13120,2962,4495,1922,0,0,91,157
2021/5/2 19:00,13303,2962,4264,1911,0,0,0,141
2021/5/2 20:00,12869,2962,3726,1898,0,0,0,133
2021/5/2 21:00,12266,2963,3841,1825,0,0,0,118
2021/5/2 22:00,11580,2963,3450,1773,0,0,0,87
2021/5/2 23:00,11121,2962,3440,1760,0,0,0,74
2021/5/3 0:00,10353,2963,3224,1793,0,0,0,78
2021/5/3 1:00,10180,2962,3459,1785,0,0,0,89
2021/5/3 2:00,10771,2962,3722,1781,0,0,0,99
2021/5/3 3:00,11276,2961,4149,1865,0,0,0,111
2021/5/3 4:00,11284,2961,4191,1779,0,0,0,114
2021/5/3 5:00,10849,2962,3652,1772,0,0,150,98
2021/5/3 6:00,10525,2963,3175,1766,0,0,931,73
2021/5/3 7:00,10590,2962,3229,1719,0,0,2050,57
2021/5/3 8:00,10979,2962,2746,1716,0,0,3132,48
2021/5/3 9:00,11271,2962,2331,1694,0,0,4023,53
2021/5/3 10:00,11425,2962,2237,1670,0,0,4628,54
2021/5/3 11:00,11667,2962,2298,1642,0,0,4891,49
2021/5/3 12:00,11689,2962,2331,1652,0,0,4788,50
2021/5/3 13:00,11496,2962,2441,1645,0,0,4355,43
2021/5/3 14:00,11235,2962,2454,1670,0,0,3689,32
2021/5/3 15:00,11114,2962,2754,1672,0,0,2836,28
2021/5/3 16:00,11466,2962,3331,1707,0,0,1831,21
2021/5/3 17:00,11943,2961,3990,1709,0,0,845,24
2021/5/3 18:00,12363,2962,4054,1707,0,0,124,26
2021/5/3 19:00,12622,2962,4146,1778,0,0,0,22
2021/5/3 20:00,12305,2962,4021,1768,0,0,0,15
2021/5/3 21:00,11797,2962,3649,1694,0,0,0,14
2021/5/3 22:00,11303,2962,3450,1683,0,0,0,14
2021/5/3 23:00,10837,2962,3416,1665,0,0,0,11
2021/5/4 0:00,10080,2962,3319,1635,0,0,0,9
2021/5/4 1:00,9943,2962,3362,1636,0,0,0,7
2021/5/4 2:00,10492,2961,3697,1682,0,0,0,6
2021/5/4 3:00,11048,2962,3725,1970,0,0,0,7
2021/5/4 4:00,11048,2962,3852,1894,0,0,0,7
2021/5/4 5:00,10548,2962,3491,1656,0,0,131,6
2021/5/4 6:00,10169,2963,3061,1597,0,0,817,7
2021/5/4 7:00,10351,2963,2799,1556,0,0,1915,10
2021/5/4 8:00,10919,2962,2540,1524,0,0,3126,13
2021/5/4 9:00,11327,2963,2367,1542,0,0,4011,17
2021/5/4 10:00,11574,2962,2232,1530,0,0,4570,27
2021/5/4 11:00,11640,2962,2250,1547,0,0,4578,52
2021/5/4 12:00,11507,2962,2504,1543,0,0,4176,83
2021/5/4 13:00,11389,2962,2675,1560,0,0,4100,112
2021/5/4 14:00,11362,2962,2875,1573,0,0,3572,126
2021/5/4 15:00,11434,2963,3096,1585,0,0,2266,129
2021/5/4 16:00,11519,2962,3398,1625,0,0,1022,124
2021/5/4 17:00,12011,2962,3670,1715,0,0,371,138
2021/5/4 18:00,12626,2962,4521,1779,0,0,46,147
2021/5/4 19:00,12722,2963,4698,1890,0,0,0,145
2021/5/4 20:00,12269,2962,4525,1886,0,0,0,140
2021/5/4 21:00,11681,2963,4334,1759,0,0,0,146
2021/5/4 22:00,11132,2962,3888,1706,0,0,0,157
2021/5/4 23:00,10776,2962,4006,1683,0,0,0,168
2021/5/5 0:00,10061,2963,3571,1627,0,0,0,178
2021/5/5 1:00,9852,2962,3916,1628,0,0,0,179
2021/5/5 2:00,10388,2962,4146,1656,0,0,0,175
2021/5/5 3:00,10933,2962,4793,1696,0,0,0,175
2021/5/5 4:00,10845,2962,4755,1691,0,0,0,181
2021/5/5 5:00,10251,2963,4268,1595,0,0,39,189
2021/5/5 6:00,10095,2963,3568,1591,0,0,225,196
2021/5/5 7:00,10636,2963,3814,1596,0,0,362,202
2021/5/5 8:00,11569,2963,4070,1590,0,0,419,206
2021/5/5 9:00,12333,2963,4550,1575,0,0,497,208
2021/5/5 10:00,12524,2962,4201,1587,0,0,550,208
2021/5/5 11:00,12610,2963,4038,1600,0,0,596,208
2021/5/5 12:00,12582,2963,3744,1622,0,0,677,208
2021/5/5 13:00,12439,2963,4065,1669,0,0,699,212
2021/5/5 14:00,12400,2963,3890,1740,0,0,567,211
2021/5/5 15:00,12482,2963,3973,1858,0,0,324,203
2021/5/5 16:00,12703,2963,4304,1951,0,0,200,161
2021/5/5 17:00,13151,2962,4670,2018,0,0,157,109
2021/5/5 18:00,13356,2962,4474,2105,0,0,39,69
2021/5/5 19:00,13275,2963,4748,2116,0,0,0,37
2021/5/5 20:00,12791,2963,4879,2112,0,0,0,40
2021/5/5 21:00,12156,2963,4326,2091,0,0,0,77
2021/5/5 22:00,11525,2963,4203,2058,0,0,0,86
2021/5/5 23:00,11050,2963,4097,2023,0,0,0,81
2021/5/6 0:00,10294,2962,3837,1980,0,0,0,87
2021/5/6 1:00,10145,2960,4353,1976,0,0,0,79
2021/5/6 2:00,10758,2960,4435,1991,0,0,0,59
2021/5/6 3:00,11297,2961,4832,2026,0,0,0,52
2021/5/6 4:00,11422,2960,4541,2036,0,0,0,48
2021/5/6 5:00,11213,2961,4318,2015,0,0,170,48
2021/5/6 6:00,11464,2962,4198,1958,0,0,909,44
2021/5/6 7:00,12256,2962,4216,1958,0,0,1901,38
2021/5/6 8:00,13447,2962,3827,1956,0,0,3048,34
2021/5/6 9:00,14417,2962,3420,1885,0,0,3962,34
2021/5/6 10:00,14753,2961,3146,1894,0,0,4542,27
2021/5/6 11:00,15019,2961,3241,2005,0,0,4834,26
2021/5/6 12:00,14483,2961,3103,2024,0,0,4885,25
2021/5/6 13:00,14975,2960,3445,2000,0,0,4587,23
2021/5/6 14:00,14867,2960,3556,1960,0,0,3973,19
2021/5/6 15:00,14783,2959,4281,1970,0,0,3104,15
2021/5/6 16:00,14947,2960,5217,2076,0,0,2040,11
2021/5/6 17:00,14693,2960,5544,2322,0,0,947,8
2021/5/6 18:00,14501,2959,6071,2405,0,0,142,6
2021/5/6 19:00,14282,2960,5662,2423,0,0,0,9
2021/5/6 20:00,13623,2960,5639,2351,0,0,0,13
2021/5/6 21:00,12961,2960,5156,2073,0,0,0,21
2021/5/6 22:00,12344,2960,4730,1957,0,0,0,36
2021/5/6 23:00,11800,2960,4732,1956,0,0,0,46
2021/5/7 0:00,11082,2960,4793,1893,0,0,0,36
2021/5/7 1:00,10764,2961,4716,1878,0,0,0,42
2021/5/7 2:00,11316,2961,5262,1866,0,0,0,41
2021/5/7 3:00,11964,2961,6070,1877,0,0,0,25
2021/5/7 4:00,12019,2961,5967,1880,0,0,0,27
2021/5/7 5:00,11753,2961,5424,1861,0,0,84,31
2021/5/7 6:00,11901,2961,5535,1855,0,0,463,33
2021/5/7 7:00,12766,2961,5691,1821,0,0,757,40
2021/5/7 8:00,14470,2961,6623,1714,0,0,1253,36
2021/5/7 9:00,15310,2960,7010,1812,0,0,1211,23
2021/5/7 10:00,15451,2960,7369,1989,0,0,874,13
2021/5/7 11:00,15481,2960,7334,2155,0,0,795,19
2021/5/7 12:00,14690,2960,6383,1792,0,0,857,31
2021/5/7 13:00,15336,2960,7116,1796,0,0,858,32
2021/5/7 14:00,15370,2960,6870,1788,0,0,758,38
2021/5/7 15:00,15273,2960,6819,1810,0,0,586,33
2021/5/7 16:00,15425,2960,6744,2012,0,0,447,43
2021/5/7 17:00,15027,2961,6628,2089,0,0,298,48
2021/5/7 18:00,14898,2960,6530,2514,0,0,77,37
2021/5/7 19:00,14738,2960,6553,2515,0,0,0,34
2021/5/7 20:00,13990,2961,6260,2160,0,0,0,27
