DATETIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽�,風�,エリア,lat,lon,DATE,TIME
2020/12/2 17:00,11304,0,12430,1324,148,389,0,288,tohoku,38.26606626,140.8781569,2020/12/2,17:00
2020/12/2 18:00,11060,0,12580,1324,145,385,0,306,tohoku,38.26606626,140.8781569,2020/12/2,18:00
2020/12/2 19:00,10694,0,12434,1259,144,385,0,308,tohoku,38.26606626,140.8781569,2020/12/2,19:00
2020/12/2 20:00,10194,0,12320,1168,143,385,0,234,tohoku,38.26606626,140.8781569,2020/12/2,20:00
2020/12/2 21:00,9606,0,11636,1126,144,385,0,166,tohoku,38.26606626,140.8781569,2020/12/2,21:00
2020/12/2 22:00,9280,0,10840,1104,145,375,0,124,tohoku,38.26606626,140.8781569,2020/12/2,22:00
2020/12/2 23:00,9046,0,11248,1084,144,375,0,96,tohoku,38.26606626,140.8781569,2020/12/2,23:00
2020/12/3 0:00,8698,0,10804,971,143,374,0,87,tohoku,38.26606626,140.8781569,2020/12/3,0:00
2020/12/3 1:00,8855,0,10958,986,143,371,0,101,tohoku,38.26606626,140.8781569,2020/12/3,1:00
2020/12/3 2:00,9245,0,11003,1002,144,370,0,98,tohoku,38.26606626,140.8781569,2020/12/3,2:00
2020/12/3 3:00,9514,0,11377,995,144,372,0,84,tohoku,38.26606626,140.8781569,2020/12/3,3:00
2020/12/3 4:00,9765,0,11650,1014,143,371,0,105,tohoku,38.26606626,140.8781569,2020/12/3,4:00
2020/12/3 5:00,9990,0,11721,1022,144,373,0,108,tohoku,38.26606626,140.8781569,2020/12/3,5:00
2020/12/3 6:00,10395,0,11393,1049,143,371,1,141,tohoku,38.26606626,140.8781569,2020/12/3,6:00
2020/12/3 7:00,10372,0,11160,1037,143,371,121,138,tohoku,38.26606626,140.8781569,2020/12/3,7:00
2020/12/3 8:00,11150,0,11755,1018,140,374,416,99,tohoku,38.26606626,140.8781569,2020/12/3,8:00
2020/12/3 9:00,11679,0,12980,997,141,376,810,84,tohoku,38.26606626,140.8781569,2020/12/3,9:00
2020/12/3 10:00,11535,0,12593,970,142,369,1185,109,tohoku,38.26606626,140.8781569,2020/12/3,10:00
2020/12/3 11:00,11399,0,12599,882,141,377,1367,125,tohoku,38.26606626,140.8781569,2020/12/3,11:00
2020/12/3 12:00,10833,0,12322,903,142,379,1466,120,tohoku,38.26606626,140.8781569,2020/12/3,12:00
2020/12/3 13:00,11301,0,12679,941,142,378,1243,112,tohoku,38.26606626,140.8781569,2020/12/3,13:00
2020/12/3 14:00,11272,0,12643,1066,143,376,868,161,tohoku,38.26606626,140.8781569,2020/12/3,14:00
2020/12/3 15:00,11164,0,12238,1351,143,390,189,225,tohoku,38.26606626,140.8781569,2020/12/3,15:00
2020/12/3 16:00,11804,0,12816,1470,145,391,1,249,tohoku,38.26606626,140.8781569,2020/12/3,16:00
2020/12/3 17:00,11691,0,12140,1514,144,385,0,373,tohoku,38.26606626,140.8781569,2020/12/3,17:00
2020/12/3 18:00,11461,0,12441,1514,143,384,0,601,tohoku,38.26606626,140.8781569,2020/12/3,18:00
2020/12/3 19:00,10997,0,12379,1276,145,388,0,769,tohoku,38.26606626,140.8781569,2020/12/3,19:00
2020/12/3 20:00,10473,0,11989,1203,144,388,0,911,tohoku,38.26606626,140.8781569,2020/12/3,20:00
2020/12/3 21:00,9841,0,11157,1192,144,387,0,1026,tohoku,38.26606626,140.8781569,2020/12/3,21:00
2020/12/3 22:00,9473,0,10192,1170,145,375,0,1111,tohoku,38.26606626,140.8781569,2020/12/3,22:00
2020/12/3 23:00,9245,0,10624,1164,144,374,0,1153,tohoku,38.26606626,140.8781569,2020/12/3,23:00
2020/12/4 0:00,9002,0,11160,1055,146,372,0,1149,tohoku,38.26606626,140.8781569,2020/12/4,0:00
2020/12/4 1:00,9210,0,11453,1052,144,373,0,1068,tohoku,38.26606626,140.8781569,2020/12/4,1:00
2020/12/4 2:00,9488,0,11321,1053,144,373,0,1037,tohoku,38.26606626,140.8781569,2020/12/4,2:00
2020/12/4 3:00,9741,0,11338,1048,144,374,0,948,tohoku,38.26606626,140.8781569,2020/12/4,3:00
2020/12/4 4:00,9957,0,11210,1052,143,373,0,942,tohoku,38.26606626,140.8781569,2020/12/4,4:00
2020/12/4 5:00,10236,0,11215,1056,145,372,0,928,tohoku,38.26606626,140.8781569,2020/12/4,5:00
2020/12/4 6:00,10551,0,11366,1094,143,374,11,905,tohoku,38.26606626,140.8781569,2020/12/4,6:00
2020/12/4 7:00,10514,0,11248,1080,144,373,379,943,tohoku,38.26606626,140.8781569,2020/12/4,7:00
2020/12/4 8:00,11221,0,11855,1069,142,375,1220,871,tohoku,38.26606626,140.8781569,2020/12/4,8:00
2020/12/4 9:00,11610,0,11491,1011,142,384,1888,872,tohoku,38.26606626,140.8781569,2020/12/4,9:00
2020/12/4 10:00,11416,0,11194,1001,143,388,2097,943,tohoku,38.26606626,140.8781569,2020/12/4,10:00
2020/12/4 11:00,11290,0,10541,1009,143,392,2145,878,tohoku,38.26606626,140.8781569,2020/12/4,11:00
2020/12/4 12:00,10689,0,9897,1030,144,399,2084,882,tohoku,38.26606626,140.8781569,2020/12/4,12:00
2020/12/4 13:00,10993,0,10346,1054,145,394,1711,837,tohoku,38.26606626,140.8781569,2020/12/4,13:00
2020/12/4 14:00,10925,0,10807,1080,145,402,980,822,tohoku,38.26606626,140.8781569,2020/12/4,14:00
2020/12/4 15:00,10994,0,10673,1179,145,395,255,833,tohoku,38.26606626,140.8781569,2020/12/4,15:00
2020/12/4 16:00,11649,0,11597,1310,145,391,2,785,tohoku,38.26606626,140.8781569,2020/12/4,16:00
2020/12/4 17:00,11603,0,11374,1302,144,384,0,775,tohoku,38.26606626,140.8781569,2020/12/4,17:00
2020/12/4 18:00,11320,0,11335,1293,146,385,0,761,tohoku,38.26606626,140.8781569,2020/12/4,18:00
2020/12/4 19:00,10884,0,11725,1225,143,384,0,736,tohoku,38.26606626,140.8781569,2020/12/4,19:00
2020/12/4 20:00,10432,0,11585,1123,145,385,0,704,tohoku,38.26606626,140.8781569,2020/12/4,20:00
2020/12/4 21:00,9933,0,11414,1070,144,386,0,643,tohoku,38.26606626,140.8781569,2020/12/4,21:00
2020/12/4 22:00,9660,0,11037,1044,143,374,0,565,tohoku,38.26606626,140.8781569,2020/12/4,22:00
2020/12/4 23:00,9568,0,11207,1004,144,371,0,556,tohoku,38.26606626,140.8781569,2020/12/4,23:00
2020/12/5 0:00,9211,0,11199,856,143,369,0,558,tohoku,38.26606626,140.8781569,2020/12/5,0:00
2020/12/5 1:00,9433,0,11404,849,145,369,0,541,tohoku,38.26606626,140.8781569,2020/12/5,1:00
2020/12/5 2:00,9667,0,11427,848,144,370,0,514,tohoku,38.26606626,140.8781569,2020/12/5,2:00
2020/12/5 3:00,9910,0,11323,840,145,372,0,488,tohoku,38.26606626,140.8781569,2020/12/5,3:00
2020/12/5 4:00,10037,0,11415,829,145,371,0,475,tohoku,38.26606626,140.8781569,2020/12/5,4:00
2020/12/5 5:00,10052,0,11359,819,144,370,0,367,tohoku,38.26606626,140.8781569,2020/12/5,5:00
2020/12/5 6:00,10111,0,11153,843,145,371,3,318,tohoku,38.26606626,140.8781569,2020/12/5,6:00
2020/12/5 7:00,10011,0,11547,821,143,370,319,305,tohoku,38.26606626,140.8781569,2020/12/5,7:00
2020/12/5 8:00,10442,0,11492,816,143,374,1206,219,tohoku,38.26606626,140.8781569,2020/12/5,8:00
2020/12/5 9:00,10502,0,11272,757,141,386,2045,160,tohoku,38.26606626,140.8781569,2020/12/5,9:00
2020/12/5 10:00,10181,0,10501,743,139,386,2619,207,tohoku,38.26606626,140.8781569,2020/12/5,10:00
2020/12/5 11:00,10059,0,10205,738,140,387,2680,214,tohoku,38.26606626,140.8781569,2020/12/5,11:00
2020/12/5 12:00,9769,0,10316,750,139,389,2223,219,tohoku,38.26606626,140.8781569,2020/12/5,12:00
2020/12/5 13:00,9663,0,11035,754,143,387,1433,189,tohoku,38.26606626,140.8781569,2020/12/5,13:00
2020/12/5 14:00,9647,0,11691,773,141,392,723,159,tohoku,38.26606626,140.8781569,2020/12/5,14:00
2020/12/5 15:00,9740,0,11387,881,143,402,138,151,tohoku,38.26606626,140.8781569,2020/12/5,15:00
2020/12/5 16:00,10369,0,11876,1133,143,393,0,140,tohoku,38.26606626,140.8781569,2020/12/5,16:00
2020/12/5 17:00,10518,0,11929,1148,143,386,0,174,tohoku,38.26606626,140.8781569,2020/12/5,17:00
2020/12/5 18:00,10427,0,12047,1154,144,386,0,185,tohoku,38.26606626,140.8781569,2020/12/5,18:00
2020/12/5 19:00,10089,0,11837,1020,142,384,0,194,tohoku,38.26606626,140.8781569,2020/12/5,19:00
2020/12/5 20:00,9834,0,12064,885,144,384,0,190,tohoku,38.26606626,140.8781569,2020/12/5,20:00
2020/12/5 21:00,9251,0,10894,878,140,384,0,125,tohoku,38.26606626,140.8781569,2020/12/5,21:00
2020/12/5 22:00,8815,0,10852,819,142,370,0,108,tohoku,38.26606626,140.8781569,2020/12/5,22:00
2020/12/5 23:00,8707,0,10844,809,142,369,0,95,tohoku,38.26606626,140.8781569,2020/12/5,23:00
2020/12/6 0:00,8476,0,10446,724,141,368,0,86,tohoku,38.26606626,140.8781569,2020/12/6,0:00
2020/12/6 1:00,8720,0,10680,718,142,369,0,94,tohoku,38.26606626,140.8781569,2020/12/6,1:00
2020/12/6 2:00,9078,0,11067,724,142,370,0,160,tohoku,38.26606626,140.8781569,2020/12/6,2:00
2020/12/6 3:00,9284,0,11112,726,141,370,0,238,tohoku,38.26606626,140.8781569,2020/12/6,3:00
2020/12/6 4:00,9402,0,10953,724,141,368,0,206,tohoku,38.26606626,140.8781569,2020/12/6,4:00
2020/12/6 5:00,9342,0,10967,748,141,370,0,166,tohoku,38.26606626,140.8781569,2020/12/6,5:00
2020/12/6 6:00,9166,0,11096,787,142,369,13,169,tohoku,38.26606626,140.8781569,2020/12/6,6:00
2020/12/6 7:00,8936,0,10133,759,140,362,551,147,tohoku,38.26606626,140.8781569,2020/12/6,7:00
2020/12/6 8:00,9163,0,10276,746,141,365,1736,114,tohoku,38.26606626,140.8781569,2020/12/6,8:00
2020/12/6 9:00,9206,0,9385,722,140,365,2725,63,tohoku,38.26606626,140.8781569,2020/12/6,9:00
2020/12/6 10:00,9031,0,8419,770,139,365,3489,69,tohoku,38.26606626,140.8781569,2020/12/6,10:00
2020/12/6 11:00,8808,0,8247,800,140,367,3500,110,tohoku,38.26606626,140.8781569,2020/12/6,11:00
2020/12/6 12:00,8552,0,8550,811,139,368,2860,135,tohoku,38.26606626,140.8781569,2020/12/6,12:00
2020/12/6 13:00,8321,0,8756,852,141,374,1923,163,tohoku,38.26606626,140.8781569,2020/12/6,13:00
2020/12/6 14:00,8321,0,8915,881,140,373,1109,142,tohoku,38.26606626,140.8781569,2020/12/6,14:00
2020/12/6 15:00,8464,0,8744,949,140,378,265,116,tohoku,38.26606626,140.8781569,2020/12/6,15:00
2020/12/6 16:00,9321,0,10404,1181,140,368,2,112,tohoku,38.26606626,140.8781569,2020/12/6,16:00
2020/12/6 17:00,9876,0,11180,1205,141,366,0,124,tohoku,38.26606626,140.8781569,2020/12/6,17:00
2020/12/6 18:00,9883,0,11590,1197,141,367,0,128,tohoku,38.26606626,140.8781569,2020/12/6,18:00
2020/12/6 19:00,9643,0,11648,1092,142,366,0,163,tohoku,38.26606626,140.8781569,2020/12/6,19:00
2020/12/6 20:00,9406,0,11445,964,142,368,0,191,tohoku,38.26606626,140.8781569,2020/12/6,20:00
2020/12/6 21:00,8898,0,10498,958,140,366,0,194,tohoku,38.26606626,140.8781569,2020/12/6,21:00
2020/12/6 22:00,8431,0,10247,950,140,366,0,171,tohoku,38.26606626,140.8781569,2020/12/6,22:00
2020/12/6 23:00,8418,0,10770,945,142,367,0,158,tohoku,38.26606626,140.8781569,2020/12/6,23:00
2020/12/7 0:00,8159,0,10329,884,141,365,0,207,tohoku,38.26606626,140.8781569,2020/12/7,0:00
2020/12/7 1:00,8438,0,10307,882,141,366,0,207,tohoku,38.26606626,140.8781569,2020/12/7,1:00
2020/12/7 2:00,8814,0,10277,882,140,369,0,310,tohoku,38.26606626,140.8781569,2020/12/7,2:00
2020/12/7 3:00,9158,0,10467,868,142,368,0,370,tohoku,38.26606626,140.8781569,2020/12/7,3:00
2020/12/7 4:00,9432,0,10294,887,140,369,0,583,tohoku,38.26606626,140.8781569,2020/12/7,4:00
2020/12/7 5:00,9737,0,10466,934,141,367,0,662,tohoku,38.26606626,140.8781569,2020/12/7,5:00
2020/12/7 6:00,10173,0,11033,963,141,371,4,796,tohoku,38.26606626,140.8781569,2020/12/7,6:00
2020/12/7 7:00,10170,0,11346,1014,140,370,285,854,tohoku,38.26606626,140.8781569,2020/12/7,7:00
2020/12/7 8:00,10843,0,11893,1035,141,376,917,890,tohoku,38.26606626,140.8781569,2020/12/7,8:00
2020/12/7 9:00,11187,0,10963,1011,137,384,1555,881,tohoku,38.26606626,140.8781569,2020/12/7,9:00
2020/12/7 10:00,10906,0,9525,1025,138,389,2076,856,tohoku,38.26606626,140.8781569,2020/12/7,10:00
2020/12/7 11:00,10838,0,9416,1031,139,384,2261,761,tohoku,38.26606626,140.8781569,2020/12/7,11:00
2020/12/7 12:00,10149,0,9171,1012,139,391,1992,760,tohoku,38.26606626,140.8781569,2020/12/7,12:00
2020/12/7 13:00,10577,0,9672,1036,138,386,1591,696,tohoku,38.26606626,140.8781569,2020/12/7,13:00
2020/12/7 14:00,10589,0,10235,1083,140,393,926,697,tohoku,38.26606626,140.8781569,2020/12/7,14:00
2020/12/7 15:00,10645,0,10945,1150,141,394,230,692,tohoku,38.26606626,140.8781569,2020/12/7,15:00
2020/12/7 16:00,11270,0,11407,1282,140,389,2,565,tohoku,38.26606626,140.8781569,2020/12/7,16:00
2020/12/7 17:00,11185,0,11062,1279,143,385,0,521,tohoku,38.26606626,140.8781569,2020/12/7,17:00
2020/12/7 18:00,10914,0,11453,1280,142,386,0,459,tohoku,38.26606626,140.8781569,2020/12/7,18:00
2020/12/7 19:00,10412,0,11933,1253,141,385,0,418,tohoku,38.26606626,140.8781569,2020/12/7,19:00
2020/12/7 20:00,9927,0,11447,1150,142,384,0,442,tohoku,38.26606626,140.8781569,2020/12/7,20:00
2020/12/7 21:00,9388,0,10956,1168,142,384,0,450,tohoku,38.26606626,140.8781569,2020/12/7,21:00
2020/12/7 22:00,9005,0,10346,1144,141,371,0,479,tohoku,38.26606626,140.8781569,2020/12/7,22:00
2020/12/7 23:00,8799,0,10197,1142,142,370,0,388,tohoku,38.26606626,140.8781569,2020/12/7,23:00
2020/12/8 0:00,8529,0,10292,1044,142,371,0,310,tohoku,38.26606626,140.8781569,2020/12/8,0:00
2020/12/8 1:00,8782,0,11130,1049,142,370,0,272,tohoku,38.26606626,140.8781569,2020/12/8,1:00
2020/12/8 2:00,9167,0,11094,1049,143,372,0,335,tohoku,38.26606626,140.8781569,2020/12/8,2:00
2020/12/8 3:00,9517,0,11217,1056,142,375,0,396,tohoku,38.26606626,140.8781569,2020/12/8,3:00
2020/12/8 4:00,9799,0,10766,1134,142,374,0,406,tohoku,38.26606626,140.8781569,2020/12/8,4:00
2020/12/8 5:00,10057,0,10250,1184,143,372,0,435,tohoku,38.26606626,140.8781569,2020/12/8,5:00
2020/12/8 6:00,10394,0,10718,1209,141,372,6,467,tohoku,38.26606626,140.8781569,2020/12/8,6:00
2020/12/8 7:00,10275,0,10838,1231,140,372,348,610,tohoku,38.26606626,140.8781569,2020/12/8,7:00
2020/12/8 8:00,10972,0,10596,1207,141,370,1338,849,tohoku,38.26606626,140.8781569,2020/12/8,8:00
2020/12/8 9:00,11337,0,10444,1213,141,382,2158,946,tohoku,38.26606626,140.8781569,2020/12/8,9:00
2020/12/8 10:00,11222,0,9413,1199,141,378,2578,875,tohoku,38.26606626,140.8781569,2020/12/8,10:00
2020/12/8 11:00,11025,0,9295,1176,143,386,2384,915,tohoku,38.26606626,140.8781569,2020/12/8,11:00
2020/12/8 12:00,10517,0,9371,1194,141,383,2290,896,tohoku,38.26606626,140.8781569,2020/12/8,12:00
2020/12/8 13:00,10945,0,10303,1207,141,387,1888,1023,tohoku,38.26606626,140.8781569,2020/12/8,13:00
2020/12/8 14:00,11009,0,10482,1262,142,389,969,997,tohoku,38.26606626,140.8781569,2020/12/8,14:00
2020/12/8 15:00,11093,0,11040,1307,141,393,212,922,tohoku,38.26606626,140.8781569,2020/12/8,15:00
2020/12/8 16:00,11740,0,11840,1376,141,393,2,826,tohoku,38.26606626,140.8781569,2020/12/8,16:00
2020/12/8 17:00,11610,0,11545,1368,141,392,0,817,tohoku,38.26606626,140.8781569,2020/12/8,17:00
2020/12/8 18:00,11306,0,11046,1362,143,386,0,779,tohoku,38.26606626,140.8781569,2020/12/8,18:00
2020/12/8 19:00,10836,0,10722,1306,142,387,0,769,tohoku,38.26606626,140.8781569,2020/12/8,19:00
2020/12/8 20:00,10340,0,10663,1274,141,385,0,743,tohoku,38.26606626,140.8781569,2020/12/8,20:00
2020/12/8 21:00,9761,0,10438,1210,143,386,0,708,tohoku,38.26606626,140.8781569,2020/12/8,21:00
2020/12/8 22:00,9367,0,10142,1148,142,373,0,693,tohoku,38.26606626,140.8781569,2020/12/8,22:00
2020/12/8 23:00,9243,0,10131,1140,141,372,0,639,tohoku,38.26606626,140.8781569,2020/12/8,23:00
2020/12/9 0:00,9007,0,10678,1047,142,370,0,609,tohoku,38.26606626,140.8781569,2020/12/9,0:00
2020/12/9 1:00,9213,0,10752,1039,142,369,0,501,tohoku,38.26606626,140.8781569,2020/12/9,1:00
2020/12/9 2:00,9591,0,11042,1034,141,373,0,454,tohoku,38.26606626,140.8781569,2020/12/9,2:00
2020/12/9 3:00,9828,0,11326,1027,142,371,0,365,tohoku,38.26606626,140.8781569,2020/12/9,3:00
2020/12/9 4:00,10049,0,11389,1046,142,372,0,366,tohoku,38.26606626,140.8781569,2020/12/9,4:00
2020/12/9 5:00,10332,0,11021,1064,142,373,0,356,tohoku,38.26606626,140.8781569,2020/12/9,5:00
2020/12/9 6:00,10727,0,10850,1036,143,372,1,258,tohoku,38.26606626,140.8781569,2020/12/9,6:00
2020/12/9 7:00,10718,0,11532,1034,141,368,272,229,tohoku,38.26606626,140.8781569,2020/12/9,7:00
2020/12/9 8:00,11259,0,11620,1019,141,369,1310,196,tohoku,38.26606626,140.8781569,2020/12/9,8:00
2020/12/9 9:00,11410,0,11128,1031,140,379,2341,189,tohoku,38.26606626,140.8781569,2020/12/9,9:00
2020/12/9 10:00,11138,0,10400,1049,140,377,3214,220,tohoku,38.26606626,140.8781569,2020/12/9,10:00
2020/12/9 11:00,10950,0,10355,1113,140,377,3039,324,tohoku,38.26606626,140.8781569,2020/12/9,11:00
2020/12/9 12:00,10443,0,10311,1089,141,378,2597,412,tohoku,38.26606626,140.8781569,2020/12/9,12:00
2020/12/9 13:00,10712,0,10383,1091,140,377,2399,354,tohoku,38.26606626,140.8781569,2020/12/9,13:00
2020/12/9 14:00,10601,0,10597,1138,140,370,1528,283,tohoku,38.26606626,140.8781569,2020/12/9,14:00
2020/12/9 15:00,10560,0,10725,1207,142,385,334,268,tohoku,38.26606626,140.8781569,2020/12/9,15:00
2020/12/9 16:00,11322,0,11387,1327,141,389,2,312,tohoku,38.26606626,140.8781569,2020/12/9,16:00
2020/12/9 17:00,11421,0,11540,1339,142,382,0,262,tohoku,38.26606626,140.8781569,2020/12/9,17:00
2020/12/9 18:00,11293,0,11755,1332,142,386,0,253,tohoku,38.26606626,140.8781569,2020/12/9,18:00
2020/12/9 19:00,10935,0,11668,1277,143,383,0,183,tohoku,38.26606626,140.8781569,2020/12/9,19:00
2020/12/9 20:00,10561,0,11685,1201,142,382,0,155,tohoku,38.26606626,140.8781569,2020/12/9,20:00
2020/12/9 21:00,10093,0,11778,1115,141,382,0,148,tohoku,38.26606626,140.8781569,2020/12/9,21:00
2020/12/9 22:00,9756,0,11345,1099,142,373,0,180,tohoku,38.26606626,140.8781569,2020/12/9,22:00
2020/12/9 23:00,9634,0,11345,1068,141,374,0,225,tohoku,38.26606626,140.8781569,2020/12/9,23:00
2020/12/10 0:00,9313,0,10955,937,142,372,0,238,tohoku,38.26606626,140.8781569,2020/12/10,0:00
2020/12/10 1:00,9555,0,11515,953,141,373,0,216,tohoku,38.26606626,140.8781569,2020/12/10,1:00
2020/12/10 2:00,9868,0,11671,970,142,374,0,257,tohoku,38.26606626,140.8781569,2020/12/10,2:00
2020/12/10 3:00,10080,0,11578,968,143,373,0,287,tohoku,38.26606626,140.8781569,2020/12/10,3:00
2020/12/10 4:00,10283,0,11420,981,143,373,0,317,tohoku,38.26606626,140.8781569,2020/12/10,4:00
2020/12/10 5:00,10604,0,11235,997,142,374,0,325,tohoku,38.26606626,140.8781569,2020/12/10,5:00
2020/12/10 6:00,11097,0,11199,996,141,374,4,288,tohoku,38.26606626,140.8781569,2020/12/10,6:00
2020/12/10 7:00,11031,0,11111,996,141,370,248,297,tohoku,38.26606626,140.8781569,2020/12/10,7:00
2020/12/10 8:00,11720,0,11311,966,140,376,784,264,tohoku,38.26606626,140.8781569,2020/12/10,8:00
2020/12/10 9:00,12052,0,11905,984,138,377,1110,237,tohoku,38.26606626,140.8781569,2020/12/10,9:00
2020/12/10 10:00,11780,0,11312,951,142,378,1070,222,tohoku,38.26606626,140.8781569,2020/12/10,10:00
2020/12/10 11:00,11666,0,11339,984,142,377,1191,231,tohoku,38.26606626,140.8781569,2020/12/10,11:00
2020/12/10 12:00,10986,0,10459,954,142,377,1036,252,tohoku,38.26606626,140.8781569,2020/12/10,12:00
2020/12/10 13:00,11386,0,10745,1003,143,374,856,276,tohoku,38.26606626,140.8781569,2020/12/10,13:00
2020/12/10 14:00,11298,0,11073,1060,142,378,666,267,tohoku,38.26606626,140.8781569,2020/12/10,14:00
2020/12/10 15:00,11184,0,10821,1147,144,390,248,243,tohoku,38.26606626,140.8781569,2020/12/10,15:00
2020/12/10 16:00,11828,0,11517,1251,145,390,4,262,tohoku,38.26606626,140.8781569,2020/12/10,16:00
2020/12/10 17:00,11740,0,11820,1254,145,392,0,209,tohoku,38.26606626,140.8781569,2020/12/10,17:00
2020/12/10 18:00,11510,0,12347,1262,145,393,0,133,tohoku,38.26606626,140.8781569,2020/12/10,18:00
2020/12/10 19:00,11070,0,12170,1241,144,393,0,94,tohoku,38.26606626,140.8781569,2020/12/10,19:00
2020/12/10 20:00,10579,0,12037,1141,145,393,0,78,tohoku,38.26606626,140.8781569,2020/12/10,20:00
2020/12/10 21:00,10048,0,11788,1100,145,393,0,77,tohoku,38.26606626,140.8781569,2020/12/10,21:00
2020/12/10 22:00,9653,0,11544,1081,145,381,0,66,tohoku,38.26606626,140.8781569,2020/12/10,22:00
2020/12/10 23:00,9473,0,11361,1055,145,378,0,85,tohoku,38.26606626,140.8781569,2020/12/10,23:00
2020/12/11 0:00,9077,0,10726,868,145,378,0,101,tohoku,38.26606626,140.8781569,2020/12/11,0:00
2020/12/11 1:00,9300,0,9797,855,145,379,0,105,tohoku,38.26606626,140.8781569,2020/12/11,1:00
2020/12/11 2:00,9668,0,9860,856,145,380,0,91,tohoku,38.26606626,140.8781569,2020/12/11,2:00
2020/12/11 3:00,9996,0,10780,883,145,378,0,93,tohoku,38.26606626,140.8781569,2020/12/11,3:00
2020/12/11 4:00,10184,0,10810,900,143,380,0,116,tohoku,38.26606626,140.8781569,2020/12/11,4:00
2020/12/11 5:00,10517,0,11309,910,144,379,0,84,tohoku,38.26606626,140.8781569,2020/12/11,5:00
2020/12/11 6:00,10892,0,12084,887,146,383,7,81,tohoku,38.26606626,140.8781569,2020/12/11,6:00
2020/12/11 7:00,10815,0,11912,989,143,384,314,78,tohoku,38.26606626,140.8781569,2020/12/11,7:00
2020/12/11 8:00,11321,0,11880,849,144,378,991,55,tohoku,38.26606626,140.8781569,2020/12/11,8:00
2020/12/11 9:00,11713,0,11345,866,143,390,1563,20,tohoku,38.26606626,140.8781569,2020/12/11,9:00
2020/12/11 10:00,11352,0,10412,874,143,394,1737,27,tohoku,38.26606626,140.8781569,2020/12/11,10:00
2020/12/11 11:00,11078,0,10244,931,144,398,1920,33,tohoku,38.26606626,140.8781569,2020/12/11,11:00
2020/12/11 12:00,10449,0,10335,893,145,397,2000,44,tohoku,38.26606626,140.8781569,2020/12/11,12:00
2020/12/11 13:00,10821,0,10630,926,147,395,1766,38,tohoku,38.26606626,140.8781569,2020/12/11,13:00
2020/12/11 14:00,10782,0,11724,966,146,393,818,23,tohoku,38.26606626,140.8781569,2020/12/11,14:00
2020/12/11 15:00,10715,0,11601,1065,147,408,172,20,tohoku,38.26606626,140.8781569,2020/12/11,15:00
2020/12/11 16:00,11284,0,11340,1172,147,411,1,39,tohoku,38.26606626,140.8781569,2020/12/11,16:00
2020/12/11 17:00,11178,0,10875,1231,147,412,0,91,tohoku,38.26606626,140.8781569,2020/12/11,17:00
2020/12/11 18:00,10874,0,11089,1222,147,402,0,114,tohoku,38.26606626,140.8781569,2020/12/11,18:00
2020/12/11 19:00,10470,0,10887,1177,147,395,0,97,tohoku,38.26606626,140.8781569,2020/12/11,19:00
2020/12/11 20:00,10005,0,10981,1066,148,396,0,181,tohoku,38.26606626,140.8781569,2020/12/11,20:00
2020/12/11 21:00,9508,0,10658,1046,145,396,0,173,tohoku,38.26606626,140.8781569,2020/12/11,21:00
2020/12/11 22:00,9204,0,9941,1028,148,382,0,192,tohoku,38.26606626,140.8781569,2020/12/11,22:00
2020/12/11 23:00,9035,0,9200,1006,146,382,0,243,tohoku,38.26606626,140.8781569,2020/12/11,23:00
2020/12/12 0:00,8700,0,8581,899,145,381,0,263,tohoku,38.26606626,140.8781569,2020/12/12,0:00
2020/12/12 1:00,8873,0,8718,897,147,382,0,174,tohoku,38.26606626,140.8781569,2020/12/12,1:00
2020/12/12 2:00,9191,0,8776,901,147,382,0,92,tohoku,38.26606626,140.8781569,2020/12/12,2:00
2020/12/12 3:00,9469,0,8746,886,148,379,0,75,tohoku,38.26606626,140.8781569,2020/12/12,3:00
2020/12/12 4:00,9617,0,8813,905,147,381,0,66,tohoku,38.26606626,140.8781569,2020/12/12,4:00
2020/12/12 5:00,9626,0,8712,926,147,380,0,102,tohoku,38.26606626,140.8781569,2020/12/12,5:00
2020/12/12 6:00,9485,0,8651,917,147,381,1,137,tohoku,38.26606626,140.8781569,2020/12/12,6:00
2020/12/12 7:00,9431,0,8847,928,146,379,157,184,tohoku,38.26606626,140.8781569,2020/12/12,7:00
2020/12/12 8:00,9952,0,9334,889,146,372,568,183,tohoku,38.26606626,140.8781569,2020/12/12,8:00
2020/12/12 9:00,10213,0,9242,890,146,373,975,200,tohoku,38.26606626,140.8781569,2020/12/12,9:00
2020/12/12 10:00,10113,0,8952,902,146,369,1363,180,tohoku,38.26606626,140.8781569,2020/12/12,10:00
2020/12/12 11:00,9945,0,8534,903,144,366,1635,179,tohoku,38.26606626,140.8781569,2020/12/12,11:00
2020/12/12 12:00,9709,0,8649,902,146,367,1454,203,tohoku,38.26606626,140.8781569,2020/12/12,12:00
2020/12/12 13:00,9609,0,8737,911,145,371,1288,266,tohoku,38.26606626,140.8781569,2020/12/12,13:00
2020/12/12 14:00,9627,0,9515,999,145,375,728,315,tohoku,38.26606626,140.8781569,2020/12/12,14:00
2020/12/12 15:00,9681,0,9699,1066,147,388,190,332,tohoku,38.26606626,140.8781569,2020/12/12,15:00
2020/12/12 16:00,10248,0,10417,1284,147,392,2,336,tohoku,38.26606626,140.8781569,2020/12/12,16:00
2020/12/12 17:00,10483,0,10688,1304,148,395,0,325,tohoku,38.26606626,140.8781569,2020/12/12,17:00
