DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,合計,lat,lon
2021/3/7,31304.1,0,27278.7,1942.6,0,0,1906.2,121.5,chubu,31249,35.17155443,136.9137925
2021/3/8,38832.5,0,34459.3,1932.9,0,0,2094.7,110.8,chubu,38597.7,35.17155443,136.9137925
2021/3/9,40211.3,0,36732.7,1825.6,0,0,3046.7,28.9,chubu,41633.9,35.17155443,136.9137925
2021/3/10,38800.1,0,31611,1788.3,0,0,5414.8,302.6,chubu,39116.7,35.17155443,136.9137925
2021/3/11,39205,0,31989.7,1968.8,0,0,5113.7,40.4,chubu,39112.6,35.17155443,136.9137925
2021/3/12,39290.5,0,36411.4,2271.3,0,0,855.8,130.6,chubu,39669.1,35.17155443,136.9137925
2021/3/13,33845.3,0,28739.4,3155.4,0,0,1585.9,462.6,chubu,33943.3,35.17155443,136.9137925
2021/3/14,29891,0,23548.3,2736.1,0,0,5633.5,492.6,chubu,32410.5,35.17155443,136.9137925
2021/3/15,37176.2,0,28327.2,2696.7,0,0,5546,269.1,chubu,36839,35.17155443,136.9137925
2021/3/16,38783.9,0,32807.9,2440.5,0,0,2706.2,127.1,chubu,38081.7,35.17155443,136.9137925
2021/3/17,38142.1,0,27873.4,2535,0,0,5309.8,259.6,chubu,35977.8,35.17155443,136.9137925
2021/3/18,38335.2,0,28315.7,2374.1,0,0,5578.1,79.9,chubu,36347.8,35.17155443,136.9137925
2021/3/19,36724.5,0,27349.2,2474.9,0,0,5333.6,37.5,chubu,35195.2,35.17155443,136.9137925
2021/3/20,30560.8,0,24036.7,2823.1,0,0,3844.7,200.6,chubu,30905.1,35.17155443,136.9137925
2021/3/21,28156,0,22072.2,4065.1,0,0,392.8,314.3,chubu,26844.4,35.17155443,136.9137925
2021/3/22,36203.5,0,25034.1,4285.7,0,0,5260,370.8,chubu,34950.6,35.17155443,136.9137925
2021/3/23,38859.7,0,27511.8,4307.7,0,0,5954.3,149.8,chubu,37923.6,35.17155443,136.9137925
2021/3/24,37721.3,0,26082.4,4139.6,0,0,5748.2,23.1,chubu,35993.3,35.17155443,136.9137925
2021/3/25,37086.9,0,28299.4,3950.9,0,0,1685.4,58.2,chubu,33993.9,35.17155443,136.9137925
2021/3/26,36630.9,0,25778.5,3922.6,0,0,5414.6,325.1,chubu,35440.8,35.17155443,136.9137925
2021/3/27,30719.4,0,22304.1,3567.2,0,0,4774.9,123.4,chubu,30769.6,35.17155443,136.9137925
2021/3/28,28096.3,0,22345.8,3697.3,0,0,493.2,229.1,chubu,26765.4,35.17155443,136.9137925
2021/3/29,33243.9,0,21869.6,4183.7,0,0,5198,217.4,chubu,31468.7,35.17155443,136.9137925
2021/3/30,34596.6,0,24259.5,4262.8,0,0,4195.8,68.7,chubu,32786.8,35.17155443,136.9137925
2021/3/31,34010.3,0,22268.7,4100.4,0,0,5837.5,147.1,chubu,32353.7,35.17155443,136.9137925
2021/4/1,34815.2,0,24079.2,4034.3,0,0,5263.7,36.9,chubu,33414.1,35.17155443,136.9137925
2021/4/2,34848,0,25041.7,3902.7,0,0,4719.6,197.1,chubu,33861.1,35.17155443,136.9137925
2021/4/3,28994.1,0,21244.9,3775.9,0,0,3783,202.3,chubu,29006.1,35.17155443,136.9137925
2021/4/4,27195,0,20476.8,3846.4,0,0,649.5,58.5,chubu,25031.2,35.17155443,136.9137925
2021/4/5,34151.5,0,23475,4118.1,0,0,5023.2,309.9,chubu,32926.2,35.17155443,136.9137925
2021/4/6,36611.8,0,28334.8,3857.6,0,0,4656,57,chubu,36905.4,35.17155443,136.9137925
2021/4/7,35876.3,0,25254.1,3752.1,0,0,6236.4,144,chubu,35386.6,35.17155443,136.9137925
2021/4/8,35789.6,0,26378.2,3634.1,0,0,5136.1,118.2,chubu,35266.6,35.17155443,136.9137925
2021/4/9,36141.6,0,26163,3314.7,0,0,6123.5,246.2,chubu,35847.4,35.17155443,136.9137925
2021/4/10,31297.1,0,22849.3,2808.7,0,0,6370.8,114,chubu,32142.8,35.17155443,136.9137925
2021/4/11,27741.8,0,20856.9,2670,0,0,6330.4,36.5,chubu,29893.8,35.17155443,136.9137925
2021/4/12,34307.1,0,25678,2937.5,0,0,5211.6,203.7,chubu,34030.8,35.17155443,136.9137925
2021/4/13,36271.6,0,31308.3,3254.2,0,0,1138.8,165.1,chubu,35866.4,35.17155443,136.9137925
2021/4/14,35571.3,0,27734.5,3613.6,0,0,3962.4,273.1,chubu,35583.6,35.17155443,136.9137925
2021/4/15,36358.4,0,28019.6,3171.1,0,0,5278.7,110.4,chubu,36579.8,35.17155443,136.9137925
2021/4/16,35567.4,0,30545.7,3057.5,0,0,1702.9,330.6,chubu,35636.7,35.17155443,136.9137925
2021/4/17,30960.6,0,27345.4,3717.8,0,0,349.1,281.4,chubu,31693.7,35.17155443,136.9137925
2021/4/18,27729.8,0,20125.5,3800.9,0,0,4684.3,442.2,chubu,29052.9,35.17155443,136.9137925
2021/4/19,34892,0,24744,3547.2,0,0,6365.1,277.2,chubu,34933.5,35.17155443,136.9137925
2021/4/20,36176.4,0,26249.7,3340.4,0,0,6231.4,169,chubu,35990.5,35.17155443,136.9137925
2021/4/21,35299.9,0,25545.1,3182.1,0,0,6292.6,141.5,chubu,35161.3,35.17155443,136.9137925
2021/4/22,35145.5,0,25219.5,3237.4,0,0,5809.6,53.8,chubu,34320.3,35.17155443,136.9137925
2021/4/23,34555.3,0,24355.8,3137.8,0,0,5736,94,chubu,33323.6,35.17155443,136.9137925
2021/4/24,28950,0,21400.1,2769.2,0,0,4628.3,12.7,chubu,28810.3,35.17155443,136.9137925
2021/4/25,26010.9,0,19520.3,2657.1,0,0,5280.8,234.2,chubu,27692.4,35.17155443,136.9137925
2021/4/26,33701.6,0,23040.2,2770.6,0,0,6674.5,178,chubu,32663.3,35.17155443,136.9137925
2021/4/27,35054.9,0,26208.2,2797.9,0,0,5580.3,18.1,chubu,34604.5,35.17155443,136.9137925
2021/4/28,34438.1,0,28924.4,3180.4,0,0,2075.8,29.8,chubu,34210.4,35.17155443,136.9137925
2021/4/29,32848.7,0,26525.3,4717.1,0,0,772.4,153.8,chubu,32168.6,35.17155443,136.9137925
2021/4/30,29843.1,0,18692,4359.8,0,0,5825,170.9,chubu,29047.7,35.17155443,136.9137925
2021/5/1,26153,0,16947.5,3888.4,0,0,3162.5,90.7,chubu,24089.1,35.17155443,136.9137925
2021/5/2,24387.2,0,15485.2,3894.3,0,0,4292.6,416.4,chubu,24088.5,35.17155443,136.9137925
2021/5/3,24202.2,0,14013,3684,0,0,6431.7,237.5,chubu,24366.2,35.17155443,136.9137925
2021/5/4,23546.8,0,14952.4,3375.6,0,0,6057,61.4,chubu,24446.4,35.17155443,136.9137925
2021/5/5,24334.7,0,18578,3635.5,0,0,782.4,55.8,chubu,23051.7,35.17155443,136.9137925
2021/5/6,27873.9,0,16859.9,4336.8,0,0,6497.5,94.4,chubu,27788.6,35.17155443,136.9137925
2021/5/7,29135.7,0,22367.8,3986.9,0,0,1260.5,36.5,chubu,27651.7,35.17155443,136.9137925
2021/5/8,26978.1,0,18695.1,3747.2,0,0,4436.7,98.2,chubu,26977.2,35.17155443,136.9137925
2021/5/9,25701.3,0,17390.8,3494.7,0,0,5122,161.4,chubu,26168.9,35.17155443,136.9137925
2021/5/10,32502.6,0,21611.9,3707.9,0,0,5940.5,108.1,chubu,31368.4,35.17155443,136.9137925
2021/5/11,34736.7,0,25545.6,3734.2,0,0,4499.4,59.9,chubu,33839.1,35.17155443,136.9137925
2021/5/12,34708,0,27112.6,3537.9,0,0,2349.8,310.7,chubu,33311,35.17155443,136.9137925
2021/5/13,35178.5,0,26384.4,3425.7,0,0,3776.8,215.5,chubu,33802.4,35.17155443,136.9137925
2021/5/14,35960.1,0,24658.2,3246,0,0,5774,42.8,chubu,33721,35.17155443,136.9137925
2021/5/15,29681,0,20805.1,2922.1,0,0,3837.5,155.3,chubu,27720,35.17155443,136.9137925
2021/5/16,26474.7,0,19551.1,3204,0,0,910.8,199,chubu,23864.9,35.17155443,136.9137925
2021/5/17,34705,0,27028.1,4118.4,0,0,1038.7,103.4,chubu,32288.6,35.17155443,136.9137925
2021/5/18,36629.6,0,26535.1,4341.4,0,0,3328,42.9,chubu,34247.4,35.17155443,136.9137925
2021/5/19,36500.4,0,27747.8,4657,0,0,996,5.8,chubu,33406.6,35.17155443,136.9137925
2021/5/20,36110.2,0,26911.2,5087.2,0,0,1207.3,60.3,chubu,33266,35.17155443,136.9137925
2021/5/21,36476.8,0,28068.1,3564.7,0,0,775.7,85.5,chubu,32494,35.17155443,136.9137925
2021/5/22,29408,0,19112,3865.7,0,0,3217,111,chubu,26305.7,35.17155443,136.9137925
2021/5/23,26619.7,0,14991.7,4487.1,0,0,6146.2,155.7,chubu,25780.7,35.17155443,136.9137925
2021/5/24,33841.2,0,23851.7,4693,0,0,2824.5,25.2,chubu,31394.4,35.17155443,136.9137925
2021/5/25,35619.7,0,22295.9,4913.9,0,0,4933.4,181.6,chubu,32324.8,35.17155443,136.9137925
2021/5/26,34762.4,0,22133.5,4892.8,0,0,4715,126.9,chubu,31868.2,35.17155443,136.9137925
2021/5/27,35376.9,0,25689.7,4974.6,0,0,557.8,204.9,chubu,31427,35.17155443,136.9137925
2021/5/28,34649.3,0,21050,5152.5,0,0,4175.8,102.6,chubu,30480.9,35.17155443,136.9137925
2021/5/29,29506.6,0,17264.1,4745.1,0,0,5326.7,90.8,chubu,27426.7,35.17155443,136.9137925
2021/5/30,26481.7,0,15934.5,4537.4,0,0,6585,169.6,chubu,27226.5,35.17155443,136.9137925
2021/5/31,34026.4,0,20438.7,4625.2,0,0,6256.9,31.5,chubu,31352.3,35.17155443,136.9137925
2021/6/1,36473.9,0,21594,4582.4,0,0,6446.8,46.5,chubu,32669.7,35.17155443,136.9137925
2021/6/2,36207.2,0,24859.3,4562.5,0,0,3973.5,67,chubu,33462.3,35.17155443,136.9137925
2021/6/3,36145.7,0,24387.9,4527.2,0,0,4821.6,280.2,chubu,34016.9,35.17155443,136.9137925
2021/6/4,35984.8,0,28042.8,4897,0,0,493.2,303.9,chubu,33736.9,35.17155443,136.9137925
2021/6/5,29350.5,0,18263.2,4830.4,0,0,4539.8,116.8,chubu,27750.2,35.17155443,136.9137925
2021/6/6,26710.2,0,17317,4513,0,0,3689.8,5.3,chubu,25525.1,35.17155443,136.9137925
2021/6/7,35866.7,0,23467.2,4382.6,0,0,5084.3,7.2,chubu,32941.3,35.17155443,136.9137925
2021/6/8,38267.9,0,25380.1,4098.1,0,0,5200.6,79.3,chubu,34758.1,35.17155443,136.9137925
2021/6/9,38133.9,0,24795.6,3891.6,0,0,6459.3,21,chubu,35167.5,35.17155443,136.9137925
2021/6/10,38487.9,0,24886.9,3717.3,0,0,6414.3,32.9,chubu,35051.4,35.17155443,136.9137925
2021/6/11,37387,0,26271.5,3503.3,0,0,5233.3,119,chubu,35127.1,35.17155443,136.9137925
2021/6/12,30752.8,0,22703.1,2735.6,0,0,4302.5,35,chubu,29776.2,35.17155443,136.9137925
2021/6/13,27580.1,0,20742.1,2600.2,0,0,2080.8,11.1,chubu,25434.2,35.17155443,136.9137925
2021/6/14,35778.9,0,26480.9,2991.2,0,0,3691.1,6.8,chubu,33170,35.17155443,136.9137925
2021/6/15,38516.5,0,28241.8,3140,0,0,5481.2,8.7,chubu,36871.7,35.17155443,136.9137925
2021/6/16,37093.3,0,29841.9,3137.4,0,0,1767.7,98.1,chubu,34845.1,35.17155443,136.9137925
2021/6/17,37542.9,0,27832.8,3326.7,0,0,5448.2,41.3,chubu,36649,35.17155443,136.9137925
2021/6/18,36046.8,0,28892.7,3253.7,0,0,2783.2,9.1,chubu,34938.7,35.17155443,136.9137925
2021/6/19,29960,0,21803.6,3640,0,0,815.2,43.2,chubu,26302,35.17155443,136.9137925
2021/6/20,27184.6,0,17582.3,3708,0,0,5156.2,178.2,chubu,26624.7,35.17155443,136.9137925
2021/6/21,35693,0,23892.2,3541.2,0,0,5566.3,42.7,chubu,33042.4,35.17155443,136.9137925
2021/6/22,37686.2,0,27615.7,3449.2,0,0,3486.9,4,chubu,34555.8,35.17155443,136.9137925
2021/6/23,37906.8,0,27370.4,3253.4,0,0,4266,11.1,chubu,34900.9,35.17155443,136.9137925
2021/6/24,38210.6,0,27037.4,3187.6,0,0,5225.8,11.7,chubu,35462.5,35.17155443,136.9137925
2021/6/25,37507.8,0,27200.8,3098.8,0,0,4028.8,22.9,chubu,34351.3,35.17155443,136.9137925
2021/6/26,31201.3,0,23237,2600.7,0,0,2919.8,2.5,chubu,28760,35.17155443,136.9137925
2021/6/27,27830.6,0,20039.7,2879.9,0,0,1755.5,34.6,chubu,24709.7,35.17155443,136.9137925
2021/6/28,36947,0,27085.3,2871.3,0,0,4059,85.7,chubu,34101.3,35.17155443,136.9137925
2021/6/29,39613.5,0,29000.9,2874,0,0,4917.4,80.1,chubu,36872.4,35.17155443,136.9137925
2021/6/30,38402.3,0,28074.7,2709.7,0,0,2878.1,128.4,chubu,33790.9,35.17155443,136.9137925
2021/7/1,37383.8,0,29963.4,3420.2,0,0,1027.8,298.6,chubu,34710,35.17155443,136.9137925
2021/7/2,38427.3,0,29206.5,3475.1,0,0,1285.2,137.7,chubu,34104.5,35.17155443,136.9137925
2021/7/3,34148.4,0,24275.5,3345.7,0,0,4293.8,100.3,chubu,32015.3,35.17155443,136.9137925
2021/7/4,30176,0,22961.2,3802.9,0,0,1722.1,25.3,chubu,28511.5,35.17155443,136.9137925
2021/7/5,39549.4,0,29334,4218.9,0,0,2838.5,125.7,chubu,36517.1,35.17155443,136.9137925
2021/7/6,41281.8,0,31449.6,4720.7,0,0,2136.8,63.9,chubu,38371,35.17155443,136.9137925
2021/7/7,40836.8,0,30193.1,5218.4,0,0,1475,188.5,chubu,37075,35.17155443,136.9137925
2021/7/8,40274.6,0,30547,5046,0,0,1161.8,44.1,chubu,36798.9,35.17155443,136.9137925
2021/7/9,40921.8,0,29284.7,4514.6,0,0,2469.9,41.3,chubu,36310.5,35.17155443,136.9137925
2021/7/10,35529.8,0,23249.2,4257.4,0,0,4569.4,64.8,chubu,32140.8,35.17155443,136.9137925
2021/7/11,32490.3,0,20972.9,4543.1,0,0,4969.2,79.5,chubu,30564.7,35.17155443,136.9137925
2021/7/12,39606.8,0,26554.9,4872,0,0,3436.1,21.5,chubu,34884.5,35.17155443,136.9137925
2021/7/13,42586.4,0,27888.9,4766.3,0,0,5609,38.3,chubu,38302.5,35.17155443,136.9137925
2021/7/14,41805.5,0,27801.5,4591.3,0,0,3479.1,8.4,chubu,35880.3,35.17155443,136.9137925
2021/7/15,41392.7,0,27245.4,4725.5,0,0,4335.2,53,chubu,36359.1,35.17155443,136.9137925
2021/7/16,42540.5,0,29030,4669,0,0,4895.2,155.2,chubu,38749.4,35.17155443,136.9137925
2021/7/17,35856.3,0,22597.7,4150.4,0,0,5655,119.4,chubu,32522.5,35.17155443,136.9137925
2021/7/18,33434.6,0,20900.5,4012.8,0,0,5392.4,113.7,chubu,30419.4,35.17155443,136.9137925
2021/7/19,43732.6,0,28483.4,3933.6,0,0,6040.3,14.6,chubu,38471.9,35.17155443,136.9137925
2021/7/20,45158.5,0,31875.6,3905.6,0,0,5419.9,23.9,chubu,41225,35.17155443,136.9137925
2021/7/21,44211.3,0,31361.9,3755,0,0,5623.5,35.1,chubu,40775.5,35.17155443,136.9137925
2021/7/22,42580.5,0,29152.4,3391.7,0,0,5756.8,29.4,chubu,38330.3,35.17155443,136.9137925
2021/7/23,40586.8,0,27693.7,3424.8,0,0,5450.2,18.7,chubu,36587.4,35.17155443,136.9137925
2021/7/24,35834.5,0,24271.2,2954.4,0,0,5596.2,15.8,chubu,32837.6,35.17155443,136.9137925
2021/7/25,33181.2,0,21143,2861.8,0,0,5678.8,40.1,chubu,29723.7,35.17155443,136.9137925
2021/7/26,42953.1,0,29353.9,3335.6,0,0,5300.8,52.1,chubu,38042.4,35.17155443,136.9137925
2021/7/27,43128.3,0,30249.6,3535.7,0,0,3419.1,105.2,chubu,37309.6,35.17155443,136.9137925
2021/7/28,44081.5,0,29268.4,3440.9,0,0,5178.7,88.4,chubu,37976.4,35.17155443,136.9137925
2021/7/29,43566.8,0,31089.1,3377.2,0,0,4243.6,22.3,chubu,38732.2,35.17155443,136.9137925
2021/7/30,43968.7,0,30259,3356.9,0,0,5239.7,4.1,chubu,38859.7,35.17155443,136.9137925
2021/7/31,35841.2,0,24367.3,2918.7,0,0,4596.8,2.5,chubu,31885.3,35.17155443,136.9137925
2021/8/1,32736.1,0,22765.5,2950.3,0,0,4940.2,8.6,chubu,30664.6,35.17155443,136.9137925
2021/8/2,43048.9,0,31650.2,3209.6,0,0,5509.2,95.4,chubu,40464.4,35.17155443,136.9137925
2021/8/3,44142.9,0,34485.9,3194.3,0,0,3725.6,165.8,chubu,41571.6,35.17155443,136.9137925
2021/8/4,45597.9,0,35474.6,3186.8,0,0,5726.5,17.4,chubu,44405.3,35.17155443,136.9137925
2021/8/5,46220.9,0,36530.4,3121.7,0,0,5638.5,40.8,chubu,45331.4,35.17155443,136.9137925
2021/8/6,44548.8,0,34052.2,3038.9,0,0,4843.7,177.6,chubu,42112.4,35.17155443,136.9137925
2021/8/7,37404.6,0,28901.6,2853.6,0,0,4647.3,199.2,chubu,36601.7,35.17155443,136.9137925
2021/8/8,35385.6,0,23921.5,3209.2,0,0,5194.7,172.9,chubu,32498.3,35.17155443,136.9137925
2021/8/9,34967.1,0,23967.9,3401.1,0,0,2732.7,299,chubu,30400.7,35.17155443,136.9137925
2021/8/10,35149.7,0,21753.6,3949.9,0,0,4935.3,315.2,chubu,30954,35.17155443,136.9137925
2021/8/11,33551.2,0,22217.7,3851.9,0,0,4103.7,71.7,chubu,30245,35.17155443,136.9137925
2021/8/12,30218.1,0,21097.8,3912.9,0,0,1175.2,47.5,chubu,26233.4,35.17155443,136.9137925
2021/8/13,28348.1,0,17288.1,4327.7,0,0,640.5,94.3,chubu,22350.6,35.17155443,136.9137925
2021/8/14,27951.6,0,17528.1,2950.1,0,0,739,170.8,chubu,21388,35.17155443,136.9137925
2021/8/15,28563.6,0,17734.8,2908.6,0,0,2165.4,122.1,chubu,22930.9,35.17155443,136.9137925
2021/8/16,33418,0,22685.4,3247.3,0,0,1311.8,30.1,chubu,27274.6,35.17155443,136.9137925
2021/8/17,37988.3,0,25508.6,3544.7,0,0,1610.3,85.2,chubu,30748.8,35.17155443,136.9137925
2021/8/18,39850.6,0,27734.2,3040,0,0,2232.7,66.9,chubu,33073.8,35.17155443,136.9137925
2021/8/19,39046.4,0,27827,3586.6,0,0,1522.1,84.2,chubu,33019.9,35.17155443,136.9137925
2021/8/20,39482.1,0,26965.3,4419.1,0,0,2883.1,57.5,chubu,34325,35.17155443,136.9137925
2021/8/21,33041.3,0,22751.3,4444.1,0,0,2371.9,52.8,chubu,29620.1,35.17155443,136.9137925
2021/8/22,31782.9,0,21131.1,4437.5,0,0,3470.7,25.2,chubu,29064.5,35.17155443,136.9137925
2021/8/23,40483.7,0,28769.2,4565,0,0,3388,59.1,chubu,36781.3,35.17155443,136.9137925
2021/8/24,42097.9,0,28680.3,5098.3,0,0,2984.6,45.2,chubu,36808.4,35.17155443,136.9137925
2021/8/25,44203,0,30651.8,5038,0,0,3769.6,64.5,chubu,39523.9,35.17155443,136.9137925
2021/8/26,45798.2,0,32715.6,5069.4,0,0,4435.5,134.2,chubu,42354.7,35.17155443,136.9137925
2021/8/27,44827.8,0,30958.9,5164.5,0,0,5654.4,133.4,chubu,41911.2,35.17155443,136.9137925
2021/8/28,37323.2,0,24034.9,4766.9,0,0,5587.9,187.7,chubu,34577.4,35.17155443,136.9137925
2021/8/29,34777.6,0,21883.5,4617.1,0,0,5564.6,80.2,chubu,32145.4,35.17155443,136.9137925
2021/8/30,44436.4,0,31277.9,4603.7,0,0,5277.6,88.5,chubu,41247.7,35.17155443,136.9137925
2021/8/31,43720.6,0,28760.9,4510.4,0,0,4632.6,133.2,chubu,38037.1,35.17155443,136.9137925
2021/9/1,41599.2,0,27623.2,4606,0.4,424.3,2629.4,33.1,chubu,35316.4,35.17155443,136.9137925
2021/9/2,40962.2,0,26619.9,4640.1,0.4,425.7,1135.2,95.4,chubu,32916.7,35.17155443,136.9137925
2021/9/3,37130.2,0,25220.8,4777.4,0.4,427.8,833.6,36,chubu,31296,35.17155443,136.9137925
2021/9/4,31128.7,0,19485.4,4319.3,0.2,438,1274.9,67.1,chubu,25584.9,35.17155443,136.9137925
2021/9/5,30009.9,0,17522.3,3861.3,0.2,550.9,4352.1,25.5,chubu,26312.3,35.17155443,136.9137925
2021/9/6,37606.3,0,22914.6,4158.2,0.4,545.4,4792.7,45.1,chubu,32456.4,35.17155443,136.9137925
2021/9/7,37586.3,0,23718.3,4484.2,0.4,543.9,3219.6,127.4,chubu,32093.8,35.17155443,136.9137925
2021/9/8,36756.9,0,24093.3,4689.8,0.4,549.5,1196.4,265.2,chubu,30794.6,35.17155443,136.9137925
2021/9/9,38433.6,0,24477.6,4592.1,0.4,544.3,3766.6,98.1,chubu,33479.1,35.17155443,136.9137925
2021/9/10,37832,0,22647.2,4912.3,0.4,536,5563.1,13.2,chubu,33672.2,35.17155443,136.9137925
2021/9/11,31709.4,0,19646,4563.1,0.2,515.8,2975.7,20.9,chubu,27721.7,35.17155443,136.9137925
2021/9/12,28862.5,0,19265.6,4324.8,0.2,507.8,1299.1,9.8,chubu,25407.3,35.17155443,136.9137925
2021/9/13,36594.8,0,24193.5,4604.5,0.4,512.9,4102.3,103,chubu,33516.6,35.17155443,136.9137925
2021/9/14,37106.3,0,24700.8,4500,0.4,499.2,1079.9,22.2,chubu,30802.5,35.17155443,136.9137925
2021/9/15,38353.2,0,23564.2,4448.5,0.4,514,4427.6,14.8,chubu,32969.5,35.17155443,136.9137925
2021/9/16,37718,0,22979.9,4448,0.4,509,3781.7,171.5,chubu,31890.5,35.17155443,136.9137925
2021/9/17,35452.5,0,22806.6,4682.6,0.4,514,1422.9,369.6,chubu,29796.1,35.17155443,136.9137925
2021/9/18,31300,0,20598.5,3947,0.2,492.7,1699.8,339,chubu,27077.2,35.17155443,136.9137925
2021/9/19,29064.7,0,18518.1,4010.4,0.2,499.3,3903.6,103,chubu,27034.6,35.17155443,136.9137925
2021/9/20,33775.1,0,21521.8,3780.9,0.2,507.4,4258.6,93.7,chubu,30162.6,35.17155443,136.9137925
2021/9/21,37017.9,0,24080.1,3665.8,0.4,505.5,3503.9,200.4,chubu,31956.1,35.17155443,136.9137925
2021/9/22,38804,0,25463.6,3619.1,0.4,497.8,2177.9,85.5,chubu,31844.3,35.17155443,136.9137925
2021/9/23,37392.8,0,22886.3,3464.3,0.2,489.6,5033.5,117.7,chubu,31991.6,35.17155443,136.9137925
2021/9/24,36850.7,0,22465.8,3728.6,0.4,496.7,4857,119.2,chubu,31667.7,35.17155443,136.9137925
2021/9/25,30694.1,0,18978.8,3491.8,0.2,489.3,3596.8,136.7,chubu,26693.6,35.17155443,136.9137925
2021/9/26,27006,0,18559.8,3456.9,0.2,306.6,476,249.8,chubu,23049.3,35.17155443,136.9137925
2021/9/27,34324.8,0,19634.5,3544,0.4,305.3,5041.2,137,chubu,28662.4,35.17155443,136.9137925
2021/9/28,36542.4,0,22007.5,3659.4,0.4,306.3,4511.7,112.3,chubu,30597.6,35.17155443,136.9137925
2021/9/29,36885.5,0,24164.7,3569.4,0.4,309,4464.2,179,chubu,32686.7,35.17155443,136.9137925
2021/9/30,35975.7,0,24446.7,3341,0.4,317.1,2388.2,171.7,chubu,30665.1,35.17155443,136.9137925
2021/10/1,34349.9,0,23785.3,3299.3,0.4,342.6,1037.7,369.9,chubu,28835.2,35.17155443,136.9137925
2021/10/2,29821.5,0,18456,2816.3,0.2,342,5009.2,238.5,chubu,26862.2,35.17155443,136.9137925
2021/10/3,27526.7,0,18178.1,2773.2,0.2,342.9,5207.7,117.8,chubu,26619.9,35.17155443,136.9137925
2021/10/4,36274.6,0,22945.1,2738.6,0.4,342.4,4670.3,57.7,chubu,30754.5,35.17155443,136.9137925
2021/10/5,38196.8,0,24095,2803.9,0.4,333,4789.4,80.8,chubu,32102.5,35.17155443,136.9137925
2021/10/6,38304.8,0,24606.5,2720.1,0.4,328,4807.5,220.1,chubu,32682.6,35.17155443,136.9137925
2021/10/7,37766.3,0,25014.4,2779.3,0.4,326.6,2951.7,83.3,chubu,31155.7,35.17155443,136.9137925
2021/10/8,36721.6,0,25708.6,2661.3,0.4,328.1,4186,11.7,chubu,32896.1,35.17155443,136.9137925
2021/10/9,31124,0,21135.5,2036.2,0.2,310.9,4291.6,74.1,chubu,27848.5,35.17155443,136.9137925
2021/10/10,28145.9,0,20415.2,1957.4,0.2,295.5,3083.9,212,chubu,25964.2,35.17155443,136.9137925
2021/10/11,35704.2,0,25070.9,2403.3,0.4,294,3790.2,41.2,chubu,31600,35.17155443,136.9137925
2021/10/12,38771.3,0,24844.2,2497.1,0.4,295.2,2678.1,22.7,chubu,30337.7,35.17155443,136.9137925
2021/10/13,37251.2,0,26226.2,2724.3,0.4,294.1,1323.6,36.9,chubu,30605.5,35.17155443,136.9137925
2021/10/14,36315,0,23281.7,2700.6,0.4,284.6,4493.8,15.6,chubu,30776.7,35.17155443,136.9137925
2021/10/15,34251.6,0,22684,2717,0.4,280,4678.3,10,chubu,30369.7,35.17155443,136.9137925
2021/10/16,29721,0,19009.3,2185.7,0.2,401.7,3718.4,29.7,chubu,25345,35.17155443,136.9137925
2021/10/17,25760.7,0,17149.2,2186.4,0.2,520.7,2262.6,402.5,chubu,22521.6,35.17155443,136.9137925
2021/10/18,32705.9,0,21503.2,2536.1,0.4,516.4,2470.4,137.9,chubu,27164.4,35.17155443,136.9137925
2021/10/19,35031.3,0,23812.2,2450.9,0.4,518.5,2185.2,99.7,chubu,29066.9,35.17155443,136.9137925
2021/10/20,34923.3,0,20827,2556.9,0.4,515.4,4184.4,486.7,chubu,28570.8,35.17155443,136.9137925
2021/10/21,35452.7,0,23049.2,2454.7,0.4,520.7,3189.5,217.8,chubu,29432.3,35.17155443,136.9137925
2021/10/22,34715.4,0,23518.3,2416.8,0.3,533.5,2400.3,62.7,chubu,28931.9,35.17155443,136.9137925
2021/10/23,29297,0,17661,2036.7,0.2,555,4704.1,362.2,chubu,25319.2,35.17155443,136.9137925
2021/10/24,26832.2,0,17334,1846.2,0.2,567.7,3657.2,92.9,chubu,23498.2,35.17155443,136.9137925
2021/10/25,34798.2,0,23151.4,2181,0.3,564.9,462.1,265.7,chubu,26625.4,35.17155443,136.9137925
2021/10/26,35563,0,22640.3,2486,0.3,564.8,4307.8,275.7,chubu,30274.9,35.17155443,136.9137925
2021/10/27,35145.1,0,22540.8,2315.9,0.3,564.1,3172.3,58.7,chubu,28652.1,35.17155443,136.9137925
2021/10/28,35018.7,0,22680.6,2244.6,0.3,562.3,4504.7,263.9,chubu,30256.4,35.17155443,136.9137925
2021/10/29,34255.9,0,21150.8,2080.4,0.4,567.5,4736.2,271.1,chubu,28806.4,35.17155443,136.9137925
2021/10/30,29052.6,0,18913.8,1704.1,0.2,577.8,4157.6,17.7,chubu,25371.2,35.17155443,136.9137925
2021/10/31,26554.9,0,16920.8,1810.5,0.2,579.1,1876.3,28.5,chubu,21215.4,35.17155443,136.9137925
2021/11/1,33781.9,0,22359.2,1709.7,0.4,573.2,3731,13.9,chubu,28387.4,35.17155443,136.9137925
2021/11/2,35450,0,22836.5,1506.5,0.4,568.7,3694.9,165.3,chubu,28772.3,35.17155443,136.9137925
2021/11/3,34171.9,0,21590,1352,0.2,566.9,4313.9,206,chubu,28029,35.17155443,136.9137925
